Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
11,12/24/23 15:50:00,0.403,9.6,0.455,9.3,5.8,0.326,8.6,0.392,7.6,4.1,8.8,0.517,0.530,9.0,10.8,6.0,10.5,8.5,0.535,11.3,0.402,4.0,0.287,9.1,0.255,9.5,3.6,10.0,5.8,0.234,0.233,7.6,8.3,4.6,9.0,8.1,0.272,6.3,0.160,9.3,0.339,0.213,3.1,7.6,9.2,6.3,0.640,9.5,4.2,0.361,0.470,0.454,8.1,10.1,10.5
12,12/24/23 15:55:00,0.403,9.6,0.455,9.3,6.0,0.326,8.5,0.392,7.7,4.1,8.8,0.517,0.530,9.5,10.8,6.5,10.6,8.5,0.535,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.0,5.8,0.234,0.233,7.6,8.3,4.6,9.0,8.1,0.272,6.3,0.160,9.3,0.339,0.213,3.1,7.6,9.1,6.3,0.640,9.5,4.2,0.360,0.470,0.455,8.1,10.1,10.5
13,12/24/23 16:00:00,0.403,9.6,0.455,9.3,6.0,0.326,8.6,0.392,7.6,4.1,8.8,0.517,0.531,9.5,10.8,6.5,10.6,8.5,0.535,11.3,0.404,4.0,0.287,9.1,0.255,9.5,3.6,10.0,5.8,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.3,0.159,9.3,0.339,0.213,3.1,7.6,9.2,6.2,0.640,9.6,4.2,0.360,0.469,0.455,8.1,10.1,10.5
14,12/24/23 16:05:00,0.403,9.6,0.455,9.1,5.8,0.326,8.6,0.392,7.6,4.1,8.8,0.517,0.530,9.0,11.0,6.5,10.5,8.5,0.535,11.3,0.402,4.0,0.287,9.1,0.255,9.5,3.6,10.1,5.8,0.234,0.232,7.6,8.3,4.6,9.0,8.1,0.272,6.2,0.160,9.3,0.339,0.213,3.1,7.6,9.2,6.2,0.000,0.0,4.2,0.360,0.469,0.000,8.0,0.0,0.0
15,12/24/23 16:10:00,0.403,9.6,0.455,9.3,5.8,0.326,8.6,0.392,7.6,4.1,8.6,0.517,0.530,9.0,10.8,6.0,10.5,8.5,0.535,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.1,5.8,0.234,0.233,7.5,8.3,4.6,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.213,3.1,7.5,9.2,6.2,0.640,9.6,4.2,0.360,0.469,0.455,8.1,10.1,10.3
16,12/24/23 16:15:00,0.403,9.6,0.455,9.3,5.8,0.326,8.5,0.392,7.6,4.1,8.8,0.517,0.530,9.5,10.8,6.5,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.5,3.6,10.0,5.8,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.3,0.159,9.3,0.339,0.213,3.1,7.6,9.2,6.2,0.000,0.0,4.1,0.360,0.469,0.000,8.0,0.0,0.0
17,12/24/23 16:20:00,0.403,9.6,0.455,9.3,5.8,0.326,8.5,0.392,7.6,4.1,8.8,0.517,0.530,9.0,10.8,6.5,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.0,5.8,0.234,0.232,7.5,8.3,4.5,9.0,8.1,0.272,6.3,0.159,9.3,0.339,0.213,3.0,7.6,9.1,6.2,0.640,9.5,4.1,0.360,0.469,0.454,8.1,10.1,10.5
18,12/24/23 16:25:00,0.403,9.6,0.455,9.3,5.8,0.326,8.5,0.392,7.6,4.1,8.8,0.517,0.531,9.5,10.8,6.5,10.5,8.5,0.537,11.5,0.403,4.0,0.287,9.1,0.255,9.5,3.6,10.0,5.8,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.3,0.159,9.3,0.339,0.213,3.1,7.6,9.1,6.2,0.640,9.6,4.1,0.360,0.469,0.454,8.0,10.1,10.5
19,12/24/23 16:30:00,0.403,9.5,0.455,9.3,5.8,0.326,8.5,0.394,7.6,4.1,8.8,0.517,0.530,9.0,10.8,6.5,10.6,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.0,5.7,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.213,3.0,7.5,9.1,6.2,0.640,9.5,4.1,0.360,0.469,0.455,8.0,10.0,10.5
20,12/24/23 16:35:00,0.403,9.6,0.455,9.3,5.8,0.326,8.5,0.392,7.6,4.0,8.8,0.517,0.531,9.0,10.8,6.5,10.5,8.5,0.537,11.3,0.403,4.0,0.287,9.3,0.255,9.5,3.6,10.0,5.7,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.213,3.1,7.6,9.1,6.1,0.640,9.5,4.1,0.360,0.469,0.455,8.0,10.1,10.5
21,12/24/23 16:40:00,0.403,9.6,0.455,9.3,5.8,0.326,8.5,0.392,7.6,4.0,8.8,0.517,0.531,9.0,10.8,6.0,10.6,8.5,0.537,11.3,0.403,4.0,0.287,9.1,0.254,9.3,3.6,10.1,5.7,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.273,6.2,0.159,9.3,0.339,0.213,3.0,7.6,9.1,6.2,0.640,9.6,4.1,0.360,0.469,0.454,8.0,10.1,10.5
22,12/24/23 16:45:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.531,9.0,11.0,6.0,10.6,8.5,0.537,11.3,0.403,4.0,0.287,9.1,0.254,9.5,3.6,10.1,5.7,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.213,3.0,7.5,9.1,6.1,0.000,0.0,4.1,0.360,0.469,0.000,8.0,0.0,0.0
23,12/24/23 16:50:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.394,7.5,4.0,8.8,0.517,0.530,9.5,10.8,6.0,10.6,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.254,9.3,3.6,10.0,5.7,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.213,3.0,7.5,9.1,6.1,0.000,0.0,4.0,0.360,0.469,0.000,8.0,0.0,0.0
24,12/24/23 16:55:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.6,4.0,8.8,0.517,0.531,9.0,10.8,6.0,10.5,8.5,0.537,11.3,0.403,4.0,0.287,9.1,0.254,9.3,3.6,10.0,5.7,0.234,0.233,7.5,8.3,4.5,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.213,3.0,7.5,9.1,6.1,0.640,9.5,4.0,0.360,0.469,0.454,7.8,10.1,10.5
25,12/24/23 17:00:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.6,4.0,8.8,0.517,0.531,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.403,4.0,0.287,9.1,0.254,9.5,3.6,10.0,5.7,0.234,0.233,7.5,8.3,4.3,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.1,0.640,9.5,4.0,0.360,0.469,0.455,8.0,10.1,10.5
26,12/24/23 17:05:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.6,4.0,8.6,0.517,0.529,9.0,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.5,3.6,10.1,5.7,0.234,0.233,7.5,8.3,4.3,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.1,0.640,9.5,4.0,0.359,0.469,0.454,8.0,10.1,10.5
27,12/24/23 17:10:00,0.403,9.6,0.455,9.3,5.7,0.325,8.5,0.392,7.5,4.0,8.8,0.517,0.529,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.5,3.6,10.1,5.7,0.234,0.233,7.5,8.3,4.3,9.0,8.1,0.273,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.1,0.640,9.5,4.0,0.359,0.469,0.454,8.0,10.1,10.5
28,12/24/23 17:15:00,0.403,9.6,0.455,9.3,5.7,0.325,8.5,0.392,7.5,4.0,8.8,0.517,0.529,9.0,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.0,5.7,0.234,0.233,7.5,8.3,4.3,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.1,0.640,9.5,4.0,0.359,0.469,0.454,7.8,10.1,10.5
29,12/24/23 17:20:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.394,7.5,4.0,8.8,0.517,0.529,9.0,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.0,5.6,0.234,0.233,7.5,8.2,4.3,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.0,0.000,0.0,4.0,0.359,0.469,0.000,7.8,0.0,0.0
30,12/24/23 17:25:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.5,3.8,8.8,0.517,0.529,9.0,11.0,6.0,10.5,8.5,0.537,11.3,0.402,4.0,0.287,9.1,0.255,9.3,3.6,10.1,5.6,0.234,0.233,7.3,8.2,4.2,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.0,0.000,0.0,4.0,0.359,0.468,0.000,7.8,0.0,0.0
31,12/24/23 17:30:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.531,9.0,10.8,6.0,10.5,8.5,0.537,11.3,0.403,4.5,0.287,9.1,0.255,9.3,3.6,10.0,5.6,0.234,0.233,7.5,8.2,4.3,8.8,8.1,0.273,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.0,0.640,9.5,4.0,0.359,0.468,0.454,7.8,10.1,10.3
32,12/24/23 17:35:00,0.403,9.6,0.455,9.3,5.7,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.529,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.5,0.287,9.1,0.254,9.3,3.7,10.1,5.6,0.234,0.233,7.3,8.2,4.3,9.0,8.1,0.273,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.0,6.0,0.640,9.5,4.0,0.359,0.468,0.454,7.8,10.1,10.5
33,12/24/23 17:40:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.531,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.403,4.5,0.287,9.1,0.254,9.3,3.6,10.1,5.6,0.234,0.233,7.3,8.3,4.3,9.0,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.0,6.0,0.000,0.0,4.0,0.359,0.468,0.000,7.8,0.0,0.0
34,12/24/23 17:45:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.529,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.5,0.287,9.1,0.254,9.5,3.7,10.0,5.6,0.234,0.233,7.3,8.2,4.2,9.0,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.1,6.0,0.640,9.5,4.0,0.359,0.468,0.454,7.8,10.1,10.5
35,12/24/23 17:50:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.530,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.403,4.5,0.287,9.1,0.254,9.5,3.7,10.0,5.6,0.234,0.233,7.3,8.3,4.2,9.0,8.1,0.272,6.1,0.159,9.1,0.339,0.212,3.0,7.5,9.1,6.0,0.640,9.5,3.8,0.359,0.468,0.454,7.8,10.1,10.5
36,12/24/23 17:55:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.529,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.5,0.287,9.1,0.255,9.3,3.7,10.0,5.6,0.234,0.232,7.3,8.2,4.3,9.0,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.1,5.8,0.640,9.5,4.0,0.359,0.468,0.454,7.8,10.1,10.5
37,12/24/23 18:00:00,0.403,9.5,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.530,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.403,4.5,0.287,9.1,0.254,9.3,3.7,10.0,5.6,0.234,0.233,7.3,8.2,4.2,8.8,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.1,5.8,0.640,9.5,3.8,0.359,0.468,0.454,7.8,10.0,10.3
38,12/24/23 18:05:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.6,0.517,0.529,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.5,0.287,9.1,0.254,9.3,3.7,10.0,5.6,0.234,0.233,7.3,8.2,4.2,9.0,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.0,5.8,0.640,9.6,4.0,0.359,0.468,0.454,7.8,10.1,10.5
39,12/24/23 18:10:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.530,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.404,4.5,0.287,9.1,0.255,9.3,3.7,10.1,5.6,0.234,0.233,7.3,8.3,4.2,8.8,8.1,0.272,6.2,0.159,9.3,0.339,0.212,3.0,7.5,9.1,5.8,0.641,9.5,4.0,0.359,0.468,0.455,7.8,10.1,10.5
40,12/24/23 18:15:00,0.403,9.5,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.530,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.404,4.5,0.287,9.1,0.254,9.3,3.7,10.0,5.6,0.234,0.233,7.3,8.2,4.2,8.8,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.0,5.8,0.640,9.5,3.8,0.359,0.468,0.455,7.8,10.1,10.5
41,12/24/23 18:20:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.8,0.517,0.529,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.402,4.5,0.287,9.1,0.255,9.3,3.7,10.0,5.6,0.234,0.233,7.3,8.2,4.2,9.0,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.0,5.8,0.000,0.0,3.8,0.359,0.468,0.000,7.8,0.0,0.0
42,12/24/23 18:25:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.5,4.0,8.6,0.517,0.530,9.5,10.8,6.0,10.5,8.5,0.537,11.3,0.404,4.5,0.287,9.1,0.255,9.3,3.7,10.1,5.6,0.234,0.233,7.3,8.2,4.2,9.0,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.3,9.1,5.8,0.640,9.5,3.8,0.359,0.468,0.454,7.7,10.1,10.5
43,12/24/23 18:30:00,0.403,9.5,0.455,9.3,5.6,0.326,8.5,0.392,7.3,4.0,8.6,0.517,0.530,9.5,10.8,6.0,10.5,8.0,0.537,11.3,0.404,5.0,0.287,9.1,0.255,9.3,3.8,10.0,5.6,0.234,0.233,7.3,8.2,4.2,9.0,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.5,9.0,5.8,0.640,9.5,4.0,0.359,0.468,0.454,7.7,10.1,10.3
44,12/24/23 18:35:00,0.403,9.6,0.455,9.3,5.6,0.326,8.5,0.392,7.3,4.1,8.6,0.517,0.529,9.0,10.8,6.0,10.5,8.0,0.537,11.3,0.403,5.0,0.287,9.1,0.255,9.3,3.8,10.1,5.5,0.234,0.232,7.3,8.3,4.2,8.8,8.1,0.272,6.1,0.159,9.3,0.339,0.212,3.0,7.3,9.0,5.8,0.000,0.0,3.8,0.359,0.468,0.000,7.7,0.0,0.0
