Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
11,01/17/24 07:55:00,0.439,6.3,0.485,5.8,3.6,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.583,6.5,7.0,6.0,6.8,6.5,0.643,7.5,0.477,7.0,0.472,5.5,0.344,5.8,5.5,6.5,5.2,0.343,0.427,5.1,5.0,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.6,5.3,5.6,0.639,5.3,6.0,0.493,0.649,0.637,5.3,5.8,6.3
12,01/17/24 08:00:00,0.439,6.3,0.485,5.8,3.6,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.583,6.5,7.0,6.0,6.8,6.5,0.643,7.5,0.477,7.0,0.472,5.5,0.344,5.8,5.5,6.5,5.2,0.343,0.425,5.1,5.0,2.8,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.6,5.3,5.6,0.000,0.0,6.0,0.493,0.649,0.000,5.3,0.0,0.0
13,01/17/24 08:05:00,0.439,6.3,0.485,5.8,3.6,0.363,4.5,0.400,3.8,4.0,5.0,0.643,0.585,6.5,7.0,6.0,6.8,6.5,0.643,7.5,0.480,7.0,0.472,5.6,0.344,5.8,5.5,6.5,5.3,0.343,0.425,5.2,5.1,2.8,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.7,5.3,5.7,0.639,5.3,6.0,0.493,0.649,0.637,5.3,5.8,6.3
14,01/17/24 08:10:00,0.439,6.3,0.485,5.8,3.6,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.583,6.5,7.0,6.0,6.8,7.0,0.643,7.5,0.477,6.5,0.472,5.5,0.344,5.8,5.5,6.5,5.2,0.343,0.427,5.1,5.1,2.8,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.5,3.6,5.3,5.6,0.000,0.0,6.0,0.493,0.649,0.000,5.3,0.0,0.0
15,01/17/24 08:15:00,0.438,6.3,0.485,5.8,3.6,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.585,6.5,7.0,6.0,6.8,6.5,0.643,7.5,0.480,6.5,0.472,5.5,0.344,5.8,5.5,6.5,5.3,0.343,0.425,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.7,5.3,5.6,0.000,0.0,6.0,0.493,0.649,0.000,5.3,0.0,0.0
16,01/17/24 08:20:00,0.438,6.3,0.485,5.6,3.6,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.585,6.5,7.0,6.0,6.8,6.5,0.643,7.5,0.480,7.0,0.472,5.5,0.344,5.8,5.5,6.5,5.3,0.343,0.425,5.1,5.1,2.8,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.6,5.3,5.6,0.639,5.3,6.0,0.492,0.649,0.637,5.3,5.8,6.3
17,01/17/24 08:25:00,0.438,6.3,0.485,5.8,3.6,0.362,4.5,0.400,4.0,4.0,5.0,0.643,0.583,6.5,7.0,6.0,6.8,7.0,0.643,7.5,0.477,7.0,0.472,5.5,0.344,5.8,5.5,6.5,5.2,0.342,0.425,5.1,5.1,2.8,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.6,5.5,5.7,0.639,5.3,6.0,0.492,0.649,0.637,5.3,5.8,6.3
18,01/17/24 08:30:00,0.438,6.3,0.485,5.8,3.6,0.362,4.5,0.400,4.0,4.0,5.0,0.643,0.584,6.5,7.0,6.0,6.8,6.5,0.643,7.5,0.478,7.0,0.470,5.5,0.345,5.8,5.5,6.5,5.2,0.342,0.425,5.1,5.1,2.8,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.3,3.7,5.5,5.7,0.639,5.3,6.0,0.493,0.649,0.637,5.3,5.8,6.3
19,01/17/24 08:35:00,0.438,6.3,0.485,5.8,3.6,0.362,4.5,0.400,4.0,4.0,5.0,0.643,0.586,6.5,7.0,6.5,6.8,6.5,0.644,7.5,0.480,6.5,0.472,5.5,0.345,5.8,5.5,6.5,5.3,0.342,0.425,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.234,3.5,3.7,5.3,5.6,0.639,5.3,6.0,0.493,0.649,0.637,5.3,5.8,6.3
20,01/17/24 08:40:00,0.438,6.3,0.485,5.8,3.6,0.362,4.5,0.400,4.0,4.0,5.0,0.643,0.584,6.5,7.0,6.0,6.8,7.0,0.644,7.5,0.478,6.5,0.472,5.5,0.345,5.8,5.5,6.5,5.3,0.342,0.425,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.235,3.5,3.7,5.5,5.6,0.639,5.3,6.0,0.494,0.649,0.637,5.3,5.8,6.3
21,01/17/24 08:45:00,0.438,6.3,0.485,5.8,3.6,0.362,4.5,0.400,4.0,4.0,5.0,0.643,0.584,6.5,7.0,6.0,6.8,7.0,0.643,7.5,0.478,6.5,0.472,5.6,0.345,5.8,5.5,6.5,5.3,0.343,0.427,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.235,3.5,3.7,5.3,5.7,0.639,5.3,6.0,0.495,0.649,0.637,5.3,5.8,6.3
22,01/17/24 08:50:00,0.438,6.3,0.485,5.8,3.6,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.584,6.5,7.0,6.5,7.0,6.5,0.643,7.5,0.478,6.5,0.472,5.6,0.346,5.8,5.5,6.5,5.2,0.343,0.425,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.235,3.5,3.7,5.5,5.6,0.639,5.3,6.0,0.496,0.649,0.637,5.3,5.8,6.3
23,01/17/24 08:55:00,0.438,6.3,0.485,5.8,3.6,0.363,4.6,0.400,4.0,4.0,5.0,0.643,0.586,6.5,7.0,6.5,7.0,6.5,0.644,7.5,0.481,6.5,0.472,5.6,0.346,5.8,5.5,6.5,5.3,0.343,0.425,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.236,3.5,3.7,5.5,5.6,0.639,5.3,5.8,0.499,0.649,0.637,5.3,5.8,6.3
24,01/17/24 09:00:00,0.438,6.3,0.485,5.8,3.6,0.363,4.6,0.400,4.0,4.0,5.0,0.643,0.586,6.5,7.0,6.0,6.8,6.5,0.644,7.5,0.481,6.5,0.472,5.5,0.347,5.8,5.3,6.5,5.3,0.343,0.425,5.1,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.236,3.5,3.6,5.5,5.6,0.639,5.3,5.8,0.505,0.649,0.637,5.3,5.8,6.3
25,01/17/24 09:05:00,0.438,6.3,0.485,5.8,3.6,0.363,4.6,0.402,4.0,4.0,5.0,0.643,0.584,6.5,7.0,6.0,6.8,7.0,0.643,7.5,0.478,6.5,0.472,5.5,0.347,5.8,5.3,6.5,5.3,0.343,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.236,3.6,3.7,5.5,5.7,0.639,5.3,5.8,0.519,0.649,0.637,5.3,5.8,6.3
26,01/17/24 09:10:00,0.439,6.3,0.485,5.8,3.6,0.363,4.6,0.402,4.0,4.0,5.0,0.643,0.584,6.5,7.0,6.0,7.0,6.5,0.643,7.5,0.478,6.5,0.472,5.6,0.347,5.8,5.3,6.5,5.3,0.343,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.236,3.5,3.7,5.5,5.6,0.639,5.3,5.8,0.582,0.649,0.637,5.3,5.8,6.3
27,01/17/24 09:15:00,0.438,6.3,0.485,5.8,3.7,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.586,6.5,7.0,6.0,6.8,7.0,0.643,7.5,0.481,6.5,0.472,5.6,0.348,5.8,5.3,6.5,5.3,0.343,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.236,3.5,3.7,5.5,5.6,0.639,5.3,5.8,0.595,0.649,0.637,5.5,5.8,6.3
28,01/17/24 09:20:00,0.439,6.3,0.485,5.8,3.7,0.363,4.6,0.400,4.0,4.1,5.0,0.643,0.586,6.5,7.0,6.0,7.0,7.0,0.643,7.5,0.481,6.5,0.472,5.5,0.349,5.8,5.5,6.5,5.2,0.343,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.237,3.6,3.6,5.5,5.6,0.639,5.3,5.8,0.600,0.649,0.637,5.5,5.8,6.3
29,01/17/24 09:25:00,0.439,6.3,0.485,5.8,3.7,0.363,4.5,0.400,4.0,4.0,5.0,0.643,0.585,7.0,7.0,6.0,7.0,7.0,0.644,7.5,0.479,6.5,0.472,5.6,0.349,5.8,5.3,6.5,5.3,0.343,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.237,3.6,3.7,5.5,5.6,0.639,5.3,5.8,0.609,0.649,0.637,5.5,5.8,6.3
30,01/17/24 09:30:00,0.439,6.3,0.487,5.8,3.7,0.364,4.6,0.400,4.1,4.1,5.0,0.643,0.586,6.5,7.0,6.0,7.0,7.0,0.644,7.5,0.482,6.5,0.472,5.5,0.350,5.8,5.3,6.5,5.2,0.343,0.425,5.1,5.1,3.1,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.237,3.6,3.7,5.5,5.6,0.639,5.3,5.8,0.622,0.649,0.637,5.3,5.8,6.3
31,01/17/24 09:35:00,0.439,6.3,0.487,5.8,3.6,0.364,4.6,0.402,4.1,4.1,5.0,0.643,0.585,6.5,7.0,6.5,7.0,7.0,0.644,7.5,0.479,6.5,0.472,5.5,0.351,5.8,5.3,6.5,5.2,0.362,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.237,3.6,3.7,5.5,5.6,0.639,5.3,5.8,0.625,0.649,0.637,5.5,6.0,6.3
32,01/17/24 09:40:00,0.439,6.3,0.485,5.8,3.6,0.364,4.5,0.400,4.0,4.0,5.0,0.643,0.585,6.5,7.0,6.0,6.8,7.0,0.644,7.5,0.479,6.5,0.472,5.5,0.352,5.8,5.5,6.5,5.3,0.402,0.425,5.2,5.1,3.0,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.237,3.6,3.7,5.5,5.6,0.639,5.3,5.8,0.625,0.649,0.637,5.5,5.8,6.3
33,01/17/24 09:45:00,0.439,6.3,0.487,5.8,3.6,0.364,4.5,0.402,4.0,4.1,5.0,0.643,0.587,6.5,7.0,6.0,6.8,7.0,0.643,7.5,0.482,6.5,0.472,5.5,0.353,5.8,5.3,6.5,5.2,0.440,0.425,5.2,5.1,3.1,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.238,3.6,3.7,5.5,5.6,0.639,5.3,5.8,0.627,0.649,0.637,5.3,5.8,6.3
34,01/17/24 09:50:00,0.439,6.3,0.487,5.8,3.6,0.364,4.5,0.402,4.1,4.1,5.0,0.643,0.585,7.0,7.0,6.0,7.0,7.0,0.643,7.5,0.479,6.5,0.512,5.6,0.359,5.8,5.3,6.5,5.3,0.412,0.427,5.2,5.1,3.1,5.5,4.5,0.287,3.0,0.165,6.1,0.349,0.238,3.6,3.7,5.5,5.6,0.640,5.3,5.8,0.629,0.649,0.637,5.5,5.8,6.3
35,01/17/24 09:55:00,0.439,6.3,0.487,5.6,3.7,0.364,4.6,0.402,4.1,4.1,5.0,0.643,0.587,7.0,7.0,6.5,7.0,7.0,0.644,7.5,0.482,6.5,0.555,5.6,0.380,5.8,5.5,6.5,5.3,0.398,0.427,5.2,5.1,3.1,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.239,3.6,3.7,5.5,5.6,0.640,5.3,5.8,0.630,0.649,0.637,5.3,5.8,6.3
36,01/17/24 10:00:00,0.439,6.3,0.487,5.8,3.6,0.365,4.6,0.400,4.1,4.1,5.0,0.643,0.585,6.5,7.0,6.5,7.0,7.0,0.644,7.5,0.484,6.5,0.617,5.6,0.392,5.8,5.3,6.5,5.3,0.378,0.435,5.2,5.1,3.1,5.5,4.5,0.287,2.8,0.165,6.1,0.349,0.239,3.7,3.7,5.5,5.6,0.639,5.3,5.8,0.631,0.649,0.637,5.5,5.8,6.3
37,01/17/24 10:05:00,0.439,6.3,0.487,5.8,3.7,0.365,4.6,0.400,4.1,4.1,5.0,0.643,0.606,7.0,7.0,6.0,7.0,7.0,0.644,7.5,0.495,6.5,0.645,5.5,0.393,5.8,5.3,6.5,5.2,0.382,0.449,5.2,5.1,3.1,5.5,4.5,0.287,2.8,0.166,6.1,0.349,0.240,3.7,3.7,5.5,5.6,0.639,5.3,5.8,0.631,0.649,0.637,5.5,5.8,6.3
38,01/17/24 10:10:00,0.439,6.3,0.487,5.8,3.7,0.365,4.6,0.402,4.1,4.1,5.0,0.643,0.609,7.0,7.0,6.5,6.8,7.0,0.643,7.5,0.502,6.5,0.650,5.5,0.392,5.8,5.3,6.5,5.3,0.413,0.432,5.2,5.2,3.1,5.5,4.5,0.287,2.8,0.166,6.1,0.349,0.240,3.7,3.7,5.5,5.6,0.639,5.3,5.8,0.631,0.649,0.637,5.5,5.8,6.3
39,01/17/24 10:15:00,0.439,6.3,0.487,5.8,3.7,0.365,4.6,0.400,4.1,4.1,5.0,0.643,0.609,7.0,7.0,6.0,6.8,7.0,0.644,7.5,0.501,6.5,0.650,5.6,0.390,5.8,5.3,6.5,5.2,0.403,0.440,5.2,5.1,3.1,5.5,4.5,0.287,3.0,0.166,6.1,0.349,0.240,3.7,3.7,5.5,5.6,0.639,5.3,5.8,0.631,0.649,0.637,5.5,5.8,6.3
40,01/17/24 10:20:00,0.439,6.3,0.487,5.8,3.7,0.365,4.6,0.402,4.1,4.1,5.0,0.643,0.608,7.0,7.0,6.0,7.0,7.0,0.643,7.5,0.500,6.5,0.650,5.6,0.392,5.8,5.3,6.5,5.2,0.396,0.455,5.2,5.1,3.1,5.5,4.5,0.287,2.8,0.166,6.1,0.349,0.240,3.7,3.7,5.6,5.6,0.639,5.3,5.8,0.632,0.649,0.637,5.5,5.8,6.3
41,01/17/24 10:25:00,0.439,6.3,0.487,5.8,3.7,0.365,4.6,0.402,4.1,4.1,5.0,0.643,0.611,7.0,7.0,6.0,7.0,7.0,0.644,7.5,0.510,6.5,0.650,5.6,0.408,5.8,5.3,6.5,5.3,0.384,0.485,5.2,5.2,3.1,5.5,4.5,0.287,3.0,0.166,6.1,0.349,0.241,3.7,3.7,5.6,5.6,0.639,5.3,5.8,0.633,0.649,0.637,5.5,5.8,6.3
42,01/17/24 10:30:00,0.439,6.3,0.487,5.8,3.7,0.366,4.6,0.402,4.1,4.1,5.0,0.643,0.618,7.0,7.0,6.0,7.0,7.0,0.644,7.5,0.532,6.5,0.650,5.6,0.416,5.8,5.5,6.5,5.3,0.368,0.532,5.2,5.1,3.1,5.5,4.5,0.287,2.8,0.166,6.1,0.349,0.241,3.7,3.7,5.5,5.6,0.639,5.3,5.8,0.633,0.649,0.637,5.5,5.8,6.3
43,01/17/24 10:35:00,0.439,6.3,0.487,5.8,3.7,0.366,4.6,0.402,4.1,4.1,5.0,0.643,0.629,7.0,7.0,6.5,7.0,7.0,0.644,7.5,0.533,6.5,0.650,5.6,0.419,5.8,5.3,6.5,5.3,0.406,0.560,5.2,5.1,3.2,5.5,4.5,0.287,3.0,0.166,6.1,0.349,0.242,3.7,3.7,5.6,5.6,0.640,5.3,5.8,0.634,0.649,0.637,5.5,5.8,6.3
44,01/17/24 10:40:00,0.439,6.3,0.487,5.8,3.7,0.366,4.6,0.402,4.1,4.1,5.0,0.643,0.636,7.0,7.0,6.5,7.0,7.0,0.643,7.5,0.535,6.5,0.650,5.6,0.423,5.8,5.5,6.5,5.3,0.408,0.617,5.2,5.1,3.1,5.5,4.5,0.287,3.0,0.166,6.1,0.349,0.242,3.8,3.7,5.5,5.6,0.639,5.5,5.8,0.634,0.649,0.637,5.5,5.8,6.3
