Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
18,11/26/23 16:55:00,0.339,11.1,0.257,10.5,4.7,0.269,8.5,0.268,7.0,2.6,9.5,0.385,0.347,11.0,13.1,6.0,12.3,9.0,0.484,13.6,0.290,3.0,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.3,9.2,3.2,10.0,8.6,0.235,5.3,0.128,10.6,0.310,0.177,1.8,7.2,10.3,5.6,0.630,11.3,3.0,0.269,0.327,0.397,8.3,12.1,12.8
19,11/26/23 17:00:00,0.339,11.1,0.257,10.5,4.7,0.269,8.5,0.268,7.0,2.7,9.6,0.385,0.346,10.5,13.0,6.0,12.3,9.0,0.484,13.6,0.289,3.0,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.128,10.6,0.310,0.177,1.8,7.2,10.3,5.6,0.630,11.3,3.0,0.269,0.327,0.397,8.3,12.1,12.8
20,11/26/23 17:05:00,0.339,11.1,0.257,10.5,4.7,0.269,8.5,0.268,7.0,2.6,9.5,0.385,0.347,11.0,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.0,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.5,9.1,3.1,10.0,8.6,0.236,5.3,0.128,10.6,0.310,0.177,1.7,7.2,10.3,5.6,0.630,11.3,3.0,0.269,0.327,0.397,8.3,12.1,12.8
21,11/26/23 17:10:00,0.339,11.1,0.257,10.5,4.7,0.269,8.5,0.268,7.0,2.6,9.6,0.385,0.346,11.0,13.0,5.5,12.3,9.0,0.484,13.6,0.289,3.0,0.226,10.6,0.164,11.1,2.3,12.0,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.128,10.6,0.310,0.177,1.8,7.2,10.3,5.6,0.000,0.0,3.0,0.269,0.327,0.000,8.3,0.0,0.0
22,11/26/23 17:15:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,7.0,2.6,9.5,0.385,0.346,10.5,13.0,6.0,12.3,9.0,0.484,13.6,0.289,3.5,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.5,9.1,3.1,10.0,8.6,0.236,5.3,0.128,10.6,0.308,0.177,1.8,7.2,10.3,5.5,0.630,11.3,3.0,0.269,0.327,0.397,8.3,12.1,12.8
23,11/26/23 17:20:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.268,7.0,2.6,9.5,0.385,0.347,10.5,13.0,6.0,12.3,9.0,0.484,13.6,0.290,3.0,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.236,5.3,0.128,10.6,0.310,0.177,1.7,7.2,10.3,5.5,0.000,0.0,3.0,0.269,0.327,0.000,8.3,0.0,0.0
24,11/26/23 17:25:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.268,7.0,2.7,9.5,0.385,0.346,10.5,13.1,5.5,12.3,9.0,0.484,13.6,0.289,3.5,0.226,10.6,0.164,11.1,2.5,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.8,0.308,0.177,1.7,7.2,10.3,5.6,0.000,0.0,2.8,0.269,0.327,0.000,8.2,0.0,0.0
25,11/26/23 17:30:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,7.0,2.7,9.5,0.385,0.346,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.289,3.5,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.236,5.3,0.127,10.6,0.310,0.176,1.8,7.2,10.3,5.5,0.630,11.3,3.0,0.269,0.327,0.397,8.2,12.1,12.8
26,11/26/23 17:35:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,7.0,2.6,9.5,0.385,0.347,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.8,7.2,10.3,5.5,0.630,11.3,2.8,0.269,0.327,0.397,8.3,12.1,12.8
27,11/26/23 17:40:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.268,7.0,2.7,9.5,0.385,0.347,11.0,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.0,0.226,10.6,0.164,11.1,2.3,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.000,0.0,2.8,0.269,0.327,0.000,8.2,0.0,0.0
28,11/26/23 17:45:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,6.8,2.6,9.5,0.385,0.347,11.0,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.164,11.0,2.3,11.8,4.7,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.630,11.3,2.8,0.269,0.327,0.397,8.3,12.1,12.8
29,11/26/23 17:50:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,6.8,2.6,9.5,0.385,0.346,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.289,3.5,0.226,10.6,0.164,11.1,2.5,11.8,4.8,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.236,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.630,11.3,2.8,0.269,0.327,0.397,8.2,12.1,12.8
30,11/26/23 17:55:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,6.8,2.7,9.5,0.385,0.347,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.164,11.1,2.5,11.8,4.7,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.000,0.0,2.8,0.269,0.327,0.000,8.2,0.0,0.0
31,11/26/23 18:00:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,6.8,2.7,9.5,0.384,0.347,11.0,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.163,11.1,2.3,11.8,4.8,0.117,0.167,7.2,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.630,11.3,2.8,0.269,0.327,0.397,8.2,12.1,12.8
32,11/26/23 18:05:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,6.8,2.7,9.5,0.385,0.347,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.236,5.3,0.127,10.6,0.308,0.176,1.7,7.1,10.3,5.5,0.000,0.0,2.8,0.269,0.327,0.000,8.2,0.0,0.0
33,11/26/23 18:10:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.267,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.163,11.1,2.3,11.8,4.7,0.117,0.167,7.3,9.1,3.1,9.8,8.6,0.236,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.630,11.3,2.8,0.269,0.327,0.397,8.2,12.1,12.8
34,11/26/23 18:15:00,0.339,11.1,0.257,10.5,4.6,0.269,8.3,0.268,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.290,3.5,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.3,9.1,3.1,9.8,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.000,0.0,2.8,0.269,0.327,0.000,8.2,0.0,0.0
35,11/26/23 18:20:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.268,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,9.0,0.484,13.6,0.291,3.5,0.226,10.6,0.163,11.1,2.3,11.8,4.7,0.117,0.167,7.3,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.630,11.3,3.0,0.269,0.327,0.397,8.2,12.1,12.8
36,11/26/23 18:25:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.267,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.290,4.0,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.1,3.1,10.0,8.6,0.235,5.2,0.127,10.6,0.308,0.176,1.7,7.2,10.3,5.5,0.630,11.3,3.0,0.269,0.327,0.397,8.2,12.1,12.8
37,11/26/23 18:30:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.270,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.291,4.0,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.1,3.1,10.0,8.6,0.235,5.3,0.127,10.6,0.308,0.176,1.7,7.2,10.2,5.3,0.630,11.1,3.0,0.269,0.327,0.397,8.2,12.1,12.8
38,11/26/23 18:35:00,0.339,11.1,0.257,10.5,4.6,0.269,8.5,0.268,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.291,4.0,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.1,3.1,10.0,8.6,0.235,5.2,0.127,10.6,0.308,0.176,1.7,7.1,10.2,5.3,0.630,11.1,3.0,0.269,0.327,0.397,8.2,12.1,12.8
39,11/26/23 18:40:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.267,6.8,2.7,9.5,0.384,0.346,11.0,13.0,5.5,12.3,8.5,0.484,13.6,0.290,4.0,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.1,3.1,10.0,8.6,0.235,5.2,0.127,10.6,0.308,0.176,1.8,7.2,10.3,5.5,0.630,11.3,3.0,0.269,0.327,0.397,8.2,12.1,12.8
40,11/26/23 18:45:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.268,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.291,4.0,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.0,3.1,9.8,8.6,0.236,5.2,0.127,10.6,0.308,0.176,1.7,7.1,10.2,5.5,0.630,11.3,3.0,0.268,0.327,0.397,8.2,12.1,12.8
41,11/26/23 18:50:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.267,6.7,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.291,4.5,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.0,3.0,9.8,8.6,0.236,5.2,0.127,10.6,0.308,0.176,1.8,7.1,10.2,5.3,0.000,0.0,3.0,0.269,0.327,0.000,8.1,0.0,0.0
42,11/26/23 18:55:00,0.339,11.1,0.257,10.5,4.5,0.269,8.5,0.268,6.8,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.291,4.5,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.0,3.1,10.0,8.6,0.235,5.2,0.127,10.6,0.308,0.176,1.8,7.2,10.2,5.5,0.630,11.3,3.0,0.269,0.326,0.395,8.1,12.1,12.8
43,11/26/23 19:00:00,0.338,11.1,0.257,10.5,4.5,0.269,8.3,0.268,6.7,2.7,9.5,0.384,0.346,10.5,13.0,5.5,12.3,8.5,0.484,13.6,0.291,4.5,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.0,3.1,9.8,8.6,0.235,5.2,0.127,10.6,0.308,0.176,1.8,7.2,10.2,5.3,0.630,11.3,3.0,0.269,0.326,0.397,8.1,12.1,12.8
44,11/26/23 19:05:00,0.338,11.1,0.257,10.5,4.5,0.269,8.3,0.268,6.8,2.7,9.5,0.384,0.345,10.0,13.0,5.5,12.1,8.5,0.484,13.6,0.291,4.5,0.226,10.6,0.163,11.1,2.5,11.8,4.7,0.117,0.167,7.2,9.0,3.1,10.0,8.6,0.235,5.2,0.127,10.6,0.308,0.176,1.8,7.2,10.2,5.3,0.630,11.3,3.1,0.269,0.326,0.397,8.1,12.1,12.8
