Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
11,03/29/24 08:30:00,0.551,9.6,0.649,9.6,10.0,0.470,10.1,0.547,10.2,9.5,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.500,8.8,8.2,9.1,9.0,0.655,0.650,9.1,8.8,9.6,9.5,9.1,0.374,9.6,0.243,9.3,0.420,0.340,9.0,9.6,11.1,11.0,0.640,10.6,10.3,0.632,0.651,0.639,11.1,10.6,10.6
12,03/29/24 08:35:00,0.551,9.6,0.649,9.6,10.0,0.470,10.1,0.547,10.2,9.3,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.000,0.0,0.500,0.0,8.2,0.0,9.0,0.655,0.000,9.1,8.8,9.6,9.5,9.1,0.374,9.6,0.243,9.5,0.420,0.340,8.8,9.6,11.1,11.0,0.640,10.6,10.2,0.632,0.651,0.639,11.1,10.6,10.6
13,03/29/24 08:40:00,0.551,9.6,0.649,9.6,10.0,0.470,10.1,0.547,10.2,9.3,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.500,8.8,8.1,9.1,9.0,0.655,0.650,9.1,8.8,9.6,9.5,9.1,0.374,9.6,0.243,9.5,0.420,0.340,9.0,9.6,11.1,11.0,0.640,10.6,10.2,0.632,0.651,0.639,11.1,10.6,10.6
14,03/29/24 08:45:00,0.551,9.6,0.649,9.6,10.0,0.470,10.1,0.547,10.2,9.3,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.000,0.0,0.500,0.0,8.1,0.0,9.0,0.654,0.000,9.1,8.8,9.6,9.5,9.1,0.374,9.6,0.243,9.5,0.420,0.339,8.8,9.6,11.1,11.0,0.640,10.6,10.2,0.632,0.651,0.639,11.1,10.6,10.6
15,03/29/24 08:50:00,0.551,9.6,0.649,9.8,9.8,0.470,10.1,0.547,10.2,9.3,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.500,8.8,8.1,9.1,9.0,0.655,0.649,9.1,8.8,9.6,9.5,9.1,0.374,9.5,0.243,9.5,0.420,0.339,8.8,9.6,11.1,10.8,0.640,10.6,10.2,0.631,0.651,0.639,11.1,10.6,10.6
16,03/29/24 08:55:00,0.551,9.6,0.649,9.6,9.8,0.470,10.2,0.547,10.2,9.2,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.500,9.0,8.1,9.1,9.0,0.654,0.650,9.1,8.8,9.6,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.339,8.7,9.6,11.1,11.0,0.640,10.6,10.1,0.631,0.651,0.639,11.1,10.6,10.6
17,03/29/24 09:00:00,0.551,9.6,0.649,9.6,10.0,0.470,10.1,0.547,10.2,9.2,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.500,8.8,8.1,9.1,9.0,0.654,0.650,9.1,9.0,9.5,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.339,8.7,9.6,11.1,10.8,0.640,10.6,10.1,0.631,0.651,0.639,11.1,10.6,10.6
18,03/29/24 09:05:00,0.551,9.6,0.649,9.6,10.0,0.470,10.1,0.550,10.2,9.2,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.499,8.8,8.1,9.1,8.8,0.654,0.649,9.1,8.8,9.5,9.5,9.3,0.374,9.5,0.243,9.3,0.420,0.339,8.7,9.6,11.1,10.8,0.640,10.6,10.1,0.631,0.651,0.639,11.1,10.6,10.6
19,03/29/24 09:10:00,0.551,9.6,0.649,9.6,9.8,0.470,10.1,0.547,10.2,9.2,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.499,8.8,8.0,9.1,8.8,0.654,0.650,9.1,8.8,9.5,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.339,8.7,9.6,11.1,10.8,0.640,10.6,10.1,0.630,0.651,0.639,11.1,10.6,10.6
20,03/29/24 09:15:00,0.551,9.6,0.649,9.6,9.8,0.470,10.1,0.547,10.2,9.1,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.499,8.8,8.0,9.1,8.8,0.654,0.650,9.1,9.0,9.5,9.5,9.1,0.375,9.5,0.243,9.5,0.420,0.339,8.7,9.6,11.1,10.8,0.640,10.6,10.1,0.630,0.651,0.639,11.1,10.6,10.6
21,03/29/24 09:20:00,0.551,9.6,0.649,9.6,9.8,0.470,10.1,0.547,10.2,9.1,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.499,8.8,8.0,9.1,8.8,0.654,0.650,9.1,8.8,9.5,9.5,9.1,0.374,9.5,0.243,9.5,0.420,0.339,8.6,9.6,11.1,10.8,0.640,10.6,10.0,0.630,0.651,0.639,11.1,10.6,10.6
22,03/29/24 09:25:00,0.551,9.6,0.649,9.8,9.8,0.469,10.1,0.547,10.2,9.1,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.498,8.8,8.0,9.1,8.8,0.654,0.650,9.1,8.8,9.3,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.339,8.6,9.6,11.1,10.8,0.640,10.6,10.0,0.630,0.651,0.639,11.1,10.6,10.6
23,03/29/24 09:30:00,0.551,9.6,0.649,9.6,9.8,0.469,10.1,0.547,10.2,9.1,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.498,8.8,7.8,9.1,8.8,0.654,0.650,9.1,8.8,9.3,9.5,9.1,0.375,9.5,0.243,9.3,0.420,0.339,8.6,9.6,11.1,10.7,0.640,10.6,10.0,0.630,0.651,0.639,11.1,10.6,10.6
24,03/29/24 09:35:00,0.551,9.6,0.649,9.6,9.8,0.469,10.1,0.547,10.2,9.1,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.000,0.0,0.498,0.0,7.8,0.0,8.8,0.654,0.000,9.1,8.8,9.3,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.338,8.6,9.6,11.1,10.8,0.640,10.6,10.0,0.630,0.651,0.639,11.1,10.6,10.6
25,03/29/24 09:40:00,0.551,9.6,0.649,9.8,9.8,0.469,10.1,0.547,10.2,9.1,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.497,8.8,7.8,9.1,8.8,0.654,0.650,9.1,8.8,9.3,9.5,9.3,0.374,9.5,0.243,9.3,0.420,0.338,8.6,9.6,11.1,10.8,0.640,10.6,10.0,0.629,0.651,0.639,11.1,10.6,10.6
26,03/29/24 09:45:00,0.551,9.6,0.649,9.8,9.7,0.469,10.1,0.547,10.2,9.0,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.497,8.8,7.8,9.1,8.8,0.654,0.650,9.1,8.8,9.3,9.5,9.1,0.374,9.5,0.243,9.5,0.420,0.338,8.5,9.6,11.1,10.7,0.640,10.6,9.8,0.629,0.651,0.639,11.0,10.6,10.6
27,03/29/24 09:50:00,0.551,9.6,0.649,9.6,9.7,0.469,10.1,0.547,10.2,9.0,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.497,8.8,7.8,9.1,8.7,0.654,0.650,9.1,8.8,9.2,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.338,8.5,9.6,11.1,10.7,0.640,10.6,9.8,0.629,0.651,0.639,11.0,10.6,10.6
28,03/29/24 09:55:00,0.551,9.6,0.649,9.6,9.8,0.469,10.1,0.547,10.2,9.0,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.496,8.8,7.8,9.1,8.7,0.654,0.649,9.1,8.8,9.3,9.5,9.1,0.374,9.5,0.243,9.3,0.420,0.338,8.3,9.6,11.1,10.7,0.640,10.6,9.8,0.629,0.651,0.639,11.1,10.6,10.6
29,03/29/24 10:00:00,0.551,9.6,0.649,9.6,9.7,0.469,10.1,0.547,10.2,9.0,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.496,8.8,7.8,9.1,8.7,0.654,0.649,9.1,8.8,9.2,9.5,9.3,0.374,9.5,0.243,9.3,0.420,0.338,8.3,9.6,11.1,10.7,0.640,10.6,9.8,0.629,0.651,0.639,11.0,10.6,10.6
30,03/29/24 10:05:00,0.551,9.6,0.649,9.6,9.7,0.469,10.1,0.547,10.2,8.8,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.496,8.8,7.7,9.1,8.7,0.654,0.649,9.1,9.0,9.2,9.5,9.1,0.374,9.5,0.243,9.5,0.420,0.338,8.3,9.6,11.1,10.7,0.640,10.6,9.7,0.628,0.651,0.639,11.1,10.6,10.6
31,03/29/24 10:10:00,0.550,9.6,0.649,9.6,9.7,0.469,10.1,0.547,10.2,8.8,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.496,8.8,7.7,9.1,8.7,0.654,0.649,9.1,8.8,9.2,9.5,9.3,0.374,9.5,0.243,9.3,0.420,0.338,8.3,9.6,11.1,10.7,0.640,10.6,9.7,0.628,0.651,0.639,11.0,10.6,10.6
32,03/29/24 10:15:00,0.551,9.6,0.649,9.8,9.7,0.469,10.1,0.547,10.2,8.8,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.495,8.8,7.7,9.1,8.7,0.654,0.649,9.1,8.8,9.2,9.5,9.3,0.374,9.3,0.243,9.3,0.420,0.338,8.3,9.6,11.1,10.6,0.640,10.6,9.7,0.628,0.651,0.639,11.1,10.6,10.6
33,03/29/24 10:20:00,0.550,9.6,0.649,9.6,9.7,0.469,10.1,0.547,10.2,8.8,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.495,8.8,7.6,9.1,8.7,0.654,0.650,9.1,9.0,9.2,9.5,9.3,0.374,9.3,0.243,9.3,0.420,0.337,8.3,9.6,11.1,10.7,0.640,10.6,9.7,0.628,0.651,0.639,11.0,10.6,10.6
34,03/29/24 10:25:00,0.550,9.6,0.649,9.8,9.7,0.469,10.1,0.547,10.1,8.8,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.495,8.8,7.6,9.1,8.7,0.654,0.650,9.0,8.8,9.1,9.5,9.3,0.374,9.5,0.243,9.3,0.420,0.338,8.2,9.6,11.0,10.6,0.640,10.6,9.6,0.628,0.651,0.639,11.0,10.6,10.6
35,03/29/24 10:30:00,0.551,9.6,0.649,9.6,9.7,0.469,10.1,0.547,10.2,8.7,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.495,8.8,7.6,9.1,8.6,0.654,0.649,9.1,8.8,9.1,9.5,9.1,0.374,9.5,0.243,9.5,0.420,0.337,8.2,9.6,11.1,10.6,0.640,10.6,9.6,0.628,0.651,0.639,11.0,10.6,10.6
36,03/29/24 10:35:00,0.550,9.6,0.649,9.6,9.6,0.468,10.1,0.549,10.2,8.7,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.494,8.8,7.6,9.1,8.7,0.654,0.649,9.1,8.8,9.1,9.5,9.3,0.374,9.3,0.243,9.3,0.420,0.337,8.2,9.6,11.1,10.6,0.640,10.6,9.6,0.627,0.651,0.639,11.0,10.6,10.6
37,03/29/24 10:40:00,0.550,9.6,0.649,9.6,9.6,0.468,10.1,0.547,10.1,8.7,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.0,0.494,8.8,7.5,9.1,8.6,0.654,0.650,9.1,9.0,9.1,9.5,9.1,0.374,9.3,0.243,9.5,0.420,0.337,8.1,9.6,11.1,10.6,0.640,10.6,9.6,0.627,0.651,0.639,11.0,10.6,10.6
38,03/29/24 10:45:00,0.551,9.6,0.649,9.6,9.6,0.469,10.1,0.547,10.2,8.7,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.494,8.8,7.5,9.1,8.7,0.654,0.650,9.1,8.8,9.1,9.5,9.3,0.374,9.3,0.243,9.5,0.420,0.337,8.1,9.6,11.1,10.6,0.640,10.6,9.5,0.627,0.651,0.639,11.0,10.6,10.6
39,03/29/24 10:50:00,0.550,9.6,0.649,9.6,9.6,0.468,10.2,0.547,10.2,8.6,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.494,8.8,7.5,9.1,8.6,0.654,0.650,9.0,8.8,9.1,9.5,9.3,0.374,9.3,0.243,9.5,0.420,0.337,8.1,9.6,11.1,10.5,0.640,10.6,9.6,0.627,0.651,0.639,11.0,10.6,10.6
40,03/29/24 10:55:00,0.550,9.6,0.649,9.6,9.6,0.468,10.1,0.549,10.1,8.6,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.493,8.8,7.5,9.1,8.6,0.654,0.649,9.1,8.8,9.0,9.5,9.3,0.372,9.5,0.243,9.3,0.420,0.337,8.0,9.6,11.1,10.5,0.640,10.6,9.5,0.627,0.651,0.639,11.0,10.6,10.6
41,03/29/24 11:00:00,0.550,9.6,0.649,9.6,9.6,0.468,10.1,0.547,10.2,8.6,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.493,8.8,7.5,9.1,8.6,0.654,0.650,9.1,8.8,9.0,9.5,9.3,0.374,9.3,0.243,9.3,0.420,0.337,8.0,9.6,11.1,10.6,0.640,10.6,9.5,0.627,0.651,0.639,11.0,10.6,10.6
42,03/29/24 11:05:00,0.550,9.6,0.649,9.6,9.6,0.468,10.1,0.547,10.1,8.6,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.493,8.8,7.5,9.1,8.6,0.654,0.650,9.1,8.8,9.0,9.5,9.3,0.372,9.3,0.243,9.3,0.420,0.337,8.0,9.6,11.1,10.5,0.640,10.6,9.5,0.626,0.651,0.639,11.0,10.6,10.6
43,03/29/24 11:10:00,0.550,9.6,0.649,9.8,9.6,0.468,10.1,0.547,10.1,8.6,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.493,8.8,7.5,9.1,8.6,0.654,0.649,9.1,8.8,9.0,9.5,9.1,0.372,9.3,0.243,9.3,0.420,0.337,8.0,9.6,11.1,10.5,0.640,10.6,9.3,0.626,0.651,0.639,11.0,10.6,10.6
44,03/29/24 11:15:00,0.550,9.6,0.649,9.6,9.6,0.468,10.1,0.547,10.1,8.5,9.6,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.490,0.0,0.650,9.1,0.493,8.8,7.3,9.1,8.5,0.654,0.649,9.1,8.8,9.0,9.5,9.3,0.372,9.5,0.243,9.3,0.420,0.337,8.0,9.6,11.1,10.5,0.640,10.6,9.3,0.626,0.651,0.639,11.0,10.6,10.6
