Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
11,02/12/23 05:40:00,0.357,7.3,0.429,7.1,6.3,0.238,7.0,0.375,6.8,5.3,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.5,0.397,6.5,0.196,6.3,4.7,6.8,5.8,0.185,0.330,6.1,6.0,5.1,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,4.3,5.2,6.8,6.5,0.394,6.5,5.0,0.275,0.351,0.382,6.8,6.6,6.8
12,02/12/23 05:45:00,0.357,7.1,0.427,7.1,6.3,0.238,7.0,0.375,6.8,5.3,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.5,0.397,6.5,0.196,6.3,4.6,6.8,5.8,0.185,0.330,6.1,6.0,5.1,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,4.3,5.2,6.8,6.5,0.394,6.5,5.0,0.275,0.351,0.382,6.7,6.6,6.8
13,02/12/23 05:50:00,0.357,7.3,0.427,7.1,6.2,0.238,7.1,0.375,6.8,5.2,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.3,0.196,6.3,4.6,6.8,5.8,0.185,0.330,6.1,6.0,5.1,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,4.2,5.2,6.8,6.5,0.394,6.5,4.8,0.275,0.351,0.384,6.7,6.6,6.8
14,02/12/23 05:55:00,0.357,7.3,0.427,7.1,6.2,0.238,7.0,0.377,6.8,5.2,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.3,0.196,6.3,4.5,6.8,5.7,0.185,0.330,6.1,6.1,5.1,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,4.2,5.2,6.8,6.5,0.394,6.5,4.8,0.275,0.351,0.382,6.7,6.6,6.8
15,02/12/23 06:00:00,0.357,7.1,0.427,7.1,6.2,0.238,7.0,0.375,6.8,5.2,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.3,0.196,6.3,4.5,6.8,5.8,0.185,0.330,6.1,6.1,5.0,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,4.2,5.2,6.8,6.3,0.394,6.5,4.7,0.275,0.351,0.382,6.8,6.6,6.8
16,02/12/23 06:05:00,0.357,7.1,0.427,7.1,6.2,0.238,7.0,0.375,6.8,5.1,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.5,4.5,6.8,5.7,0.185,0.330,6.1,6.0,5.0,5.8,5.1,0.161,5.0,0.066,6.0,0.237,0.095,4.1,5.2,6.8,6.3,0.394,6.5,4.7,0.275,0.351,0.382,6.7,6.6,6.8
17,02/12/23 06:10:00,0.357,7.1,0.427,7.1,6.2,0.238,7.0,0.375,6.8,5.1,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.5,4.5,6.8,5.8,0.185,0.330,6.1,6.1,5.0,5.8,5.1,0.162,5.0,0.066,6.0,0.237,0.095,4.2,5.1,6.8,6.3,0.394,6.5,4.7,0.275,0.351,0.382,6.7,6.6,6.8
18,02/12/23 06:15:00,0.357,7.3,0.427,7.1,6.2,0.238,7.0,0.375,6.8,5.1,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.3,4.3,6.8,5.7,0.185,0.330,6.1,6.0,5.0,5.8,5.3,0.161,4.8,0.066,6.0,0.237,0.095,4.1,5.2,6.8,6.3,0.394,6.5,4.6,0.275,0.351,0.382,6.7,6.6,6.8
19,02/12/23 06:20:00,0.357,7.3,0.429,7.1,6.2,0.238,7.1,0.375,6.8,5.0,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.3,4.3,6.8,5.7,0.185,0.330,6.1,6.1,5.0,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,4.1,5.1,6.8,6.3,0.394,6.5,4.6,0.275,0.351,0.382,6.7,6.6,6.8
20,02/12/23 06:25:00,0.357,7.1,0.427,7.1,6.1,0.238,7.0,0.375,6.8,5.0,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.3,0.196,6.3,4.3,6.8,5.7,0.185,0.330,6.1,6.1,5.0,5.8,5.1,0.161,4.8,0.066,6.0,0.237,0.095,4.1,5.1,6.8,6.2,0.394,6.5,4.5,0.275,0.351,0.382,6.7,6.6,6.8
21,02/12/23 06:30:00,0.357,7.3,0.429,7.1,6.1,0.238,7.0,0.375,6.8,5.0,7.0,0.222,0.117,7.0,7.5,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.3,0.196,6.3,4.2,6.8,5.7,0.185,0.330,6.1,6.1,5.0,5.8,5.1,0.161,4.8,0.066,6.0,0.237,0.095,4.0,5.2,6.8,6.2,0.394,6.5,4.5,0.275,0.351,0.382,6.7,6.6,6.8
22,02/12/23 06:35:00,0.357,7.3,0.427,7.1,6.1,0.238,7.1,0.375,6.8,5.0,7.0,0.222,0.117,7.0,7.3,6.5,7.5,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.5,4.2,6.8,5.6,0.185,0.330,6.1,6.1,4.8,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,4.0,5.1,6.8,6.2,0.394,6.5,4.5,0.275,0.351,0.382,6.7,6.6,6.8
23,02/12/23 06:40:00,0.357,7.3,0.429,7.1,6.1,0.238,7.0,0.375,6.8,4.8,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.3,4.2,6.8,5.7,0.185,0.330,6.1,6.1,5.0,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,4.0,5.1,6.8,6.2,0.394,6.5,4.3,0.275,0.351,0.382,6.7,6.8,6.8
24,02/12/23 06:45:00,0.357,7.3,0.427,7.1,6.1,0.238,7.0,0.375,6.8,4.8,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.3,4.2,6.8,5.7,0.185,0.330,6.1,6.1,4.8,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.8,5.2,6.8,6.2,0.394,6.5,4.3,0.275,0.351,0.382,6.7,6.6,6.8
25,02/12/23 06:50:00,0.357,7.3,0.429,7.1,6.1,0.238,7.1,0.375,6.8,4.8,7.0,0.222,0.117,7.0,7.3,6.5,7.3,7.5,0.345,7.5,0.089,5.0,0.397,6.5,0.196,6.3,4.1,6.8,5.6,0.185,0.330,6.1,6.1,4.8,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,3.8,5.2,6.8,6.1,0.394,6.5,4.2,0.275,0.351,0.382,6.7,6.6,6.8
26,02/12/23 06:55:00,0.357,7.1,0.427,7.1,6.1,0.238,7.1,0.375,6.8,4.7,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.196,6.3,4.1,6.8,5.6,0.185,0.330,6.1,6.1,4.8,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.8,5.2,6.8,6.1,0.394,6.5,4.2,0.275,0.351,0.382,6.7,6.6,6.8
27,02/12/23 07:00:00,0.357,7.3,0.427,7.1,6.0,0.238,7.1,0.377,6.8,4.7,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.196,6.5,4.1,6.8,5.6,0.185,0.330,6.1,6.1,4.8,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.8,5.2,6.8,6.1,0.394,6.5,4.1,0.275,0.350,0.382,6.7,6.6,6.8
28,02/12/23 07:05:00,0.357,7.3,0.427,7.1,6.0,0.238,7.1,0.375,6.8,4.6,7.0,0.222,0.117,7.0,7.5,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.196,6.3,4.0,6.8,5.6,0.185,0.330,6.1,6.1,4.8,5.8,5.3,0.161,4.8,0.066,6.0,0.237,0.095,3.8,5.2,6.8,6.1,0.394,6.5,4.1,0.275,0.350,0.382,6.7,6.6,6.8
29,02/12/23 07:10:00,0.357,7.1,0.427,7.1,6.0,0.238,7.1,0.375,6.8,4.7,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.3,0.196,6.3,4.0,6.8,5.6,0.185,0.330,6.1,6.1,4.8,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.7,5.2,6.8,6.0,0.394,6.5,4.1,0.275,0.350,0.384,6.7,6.6,6.8
30,02/12/23 07:15:00,0.357,7.3,0.429,7.1,6.0,0.238,7.0,0.375,6.8,4.6,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.3,3.8,6.8,5.6,0.185,0.330,6.1,6.1,4.7,5.8,5.1,0.161,4.8,0.066,6.0,0.237,0.095,3.7,5.2,6.8,6.0,0.394,6.5,4.0,0.275,0.350,0.382,6.7,6.6,6.8
31,02/12/23 07:20:00,0.357,7.3,0.427,7.1,6.0,0.238,7.0,0.375,6.8,4.6,7.0,0.222,0.117,7.0,7.5,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.3,3.8,6.8,5.6,0.185,0.330,6.1,6.1,4.7,5.8,5.3,0.161,4.8,0.066,6.0,0.237,0.095,3.7,5.2,6.8,6.0,0.394,6.5,4.0,0.275,0.350,0.382,6.6,6.6,6.8
32,02/12/23 07:25:00,0.357,7.3,0.427,7.1,6.0,0.238,7.0,0.375,6.8,4.6,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.5,3.8,6.8,5.5,0.185,0.330,6.1,6.1,4.7,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,3.7,5.2,6.8,6.0,0.394,6.5,4.0,0.274,0.350,0.382,6.7,6.6,6.8
33,02/12/23 07:30:00,0.357,7.3,0.429,7.1,5.8,0.238,7.1,0.375,6.8,4.5,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.3,3.8,6.8,5.5,0.185,0.330,6.1,6.1,4.7,5.8,5.3,0.161,4.8,0.066,6.0,0.237,0.095,3.7,5.2,6.8,5.8,0.394,6.5,3.8,0.274,0.350,0.382,6.7,6.6,6.8
34,02/12/23 07:35:00,0.357,7.3,0.427,7.1,5.8,0.238,7.1,0.375,6.8,4.5,7.0,0.222,0.117,7.0,7.5,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.5,3.7,6.8,5.5,0.185,0.330,6.1,6.1,4.7,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.6,5.2,6.8,5.8,0.394,6.5,3.8,0.274,0.350,0.382,6.7,6.6,6.8
35,02/12/23 07:40:00,0.357,7.3,0.429,7.1,5.8,0.238,7.1,0.375,6.7,4.3,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.3,3.7,6.8,5.5,0.185,0.330,6.1,6.1,4.6,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.7,5.2,6.8,5.8,0.394,6.5,3.8,0.274,0.350,0.382,6.7,6.6,6.8
36,02/12/23 07:45:00,0.357,7.3,0.429,7.1,5.8,0.238,7.1,0.375,6.7,4.3,7.0,0.222,0.117,7.0,7.5,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.3,0.195,6.3,3.7,6.8,5.5,0.185,0.330,6.1,6.1,4.7,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.6,5.2,6.8,5.8,0.394,6.5,3.8,0.274,0.350,0.382,6.6,6.6,6.8
37,02/12/23 07:50:00,0.357,7.3,0.427,7.1,5.8,0.238,7.0,0.375,6.8,4.3,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.3,3.7,6.8,5.5,0.185,0.330,6.1,6.1,4.6,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,3.6,5.2,6.8,5.8,0.394,6.5,3.7,0.274,0.350,0.382,6.7,6.6,6.8
38,02/12/23 07:55:00,0.357,7.1,0.427,7.1,5.8,0.238,7.1,0.375,6.7,4.2,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.5,0.397,6.5,0.195,6.3,3.7,6.8,5.3,0.185,0.330,6.1,6.1,4.6,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,3.6,5.2,6.8,5.8,0.394,6.5,3.7,0.274,0.350,0.382,6.6,6.6,6.8
39,02/12/23 08:00:00,0.357,7.3,0.427,7.1,5.7,0.238,7.1,0.375,6.7,4.2,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.0,0.397,6.5,0.195,6.3,3.6,6.8,5.3,0.185,0.330,6.1,6.1,4.6,5.8,5.3,0.162,4.8,0.066,6.0,0.237,0.095,3.5,5.2,6.8,5.7,0.394,6.5,3.7,0.274,0.350,0.382,6.7,6.6,6.8
40,02/12/23 08:05:00,0.357,7.3,0.427,7.1,5.7,0.238,7.1,0.377,6.7,4.2,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.345,7.5,0.089,4.0,0.397,6.5,0.195,6.3,3.6,6.8,5.3,0.185,0.330,6.1,6.1,4.6,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.6,5.2,6.8,5.7,0.392,6.5,3.7,0.274,0.350,0.384,6.6,6.6,6.8
41,02/12/23 08:10:00,0.357,7.1,0.429,7.1,5.7,0.238,7.1,0.375,6.7,4.2,7.0,0.222,0.117,7.0,7.5,6.0,7.3,7.5,0.347,7.5,0.089,4.0,0.397,6.5,0.195,6.3,3.6,6.8,5.3,0.185,0.330,6.1,6.1,4.6,5.8,5.1,0.162,4.8,0.066,6.0,0.237,0.095,3.5,5.2,6.8,5.7,0.392,6.5,3.7,0.274,0.350,0.382,6.6,6.6,6.8
42,02/12/23 08:15:00,0.357,7.1,0.429,7.1,5.7,0.238,7.1,0.375,6.7,4.1,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.347,7.5,0.089,4.0,0.397,6.5,0.195,6.3,3.6,6.8,5.3,0.185,0.330,6.1,6.1,4.5,5.8,5.3,0.161,4.8,0.066,6.0,0.237,0.095,3.5,5.2,6.8,5.6,0.392,6.5,3.7,0.274,0.350,0.384,6.6,6.6,6.8
43,02/12/23 08:20:00,0.357,7.3,0.427,7.1,5.7,0.238,7.1,0.377,6.7,4.1,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.347,7.5,0.089,4.0,0.397,6.5,0.195,6.3,3.5,6.8,5.3,0.185,0.330,6.1,6.1,4.5,5.6,5.3,0.162,4.8,0.066,6.0,0.237,0.095,3.5,5.2,6.8,5.6,0.392,6.5,3.6,0.274,0.350,0.385,6.6,6.6,6.8
44,02/12/23 08:25:00,0.357,7.3,0.427,7.1,5.7,0.237,7.0,0.375,6.7,4.1,7.0,0.222,0.117,7.0,7.3,6.0,7.3,7.5,0.347,7.5,0.089,4.0,0.397,6.5,0.194,6.5,3.5,6.8,5.2,0.185,0.330,6.1,6.1,4.5,5.8,5.3,0.162,4.8,0.065,6.0,0.237,0.095,3.5,5.2,6.8,5.6,0.392,6.5,3.6,0.273,0.350,0.382,6.6,6.6,6.8
