Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
1,04/04/23 15:45:00,0.391,6.1,0.500,6.1,3.8,0.277,6.2,0.422,5.5,2.2,6.1,0.313,0.229,5.5,5.6,3.5,5.8,5.5,0.382,5.5,0.137,2.5,0.512,5.3,0.266,5.1,2.0,5.5,3.5,0.257,0.387,4.7,5.1,3.1,4.5,4.3,0.263,4.1,0.084,4.3,0.379,0.120,2.1,4.6,5.5,3.5,0.464,5.1,2.0,0.368,0.444,0.492,4.8,5.1,5.0
2,04/04/23 15:50:00,0.391,6.1,0.500,6.1,3.8,0.277,6.2,0.422,5.5,2.2,6.1,0.313,0.229,5.5,5.6,3.5,5.8,5.5,0.382,5.5,0.137,2.5,0.512,5.3,0.266,5.1,2.0,5.5,3.5,0.257,0.387,4.7,5.0,3.1,4.5,4.3,0.262,4.1,0.084,4.3,0.379,0.120,2.1,4.7,5.5,3.5,0.464,5.1,2.0,0.368,0.444,0.494,4.8,5.0,5.0
3,04/04/23 15:55:00,0.391,6.1,0.500,6.3,3.8,0.277,6.2,0.422,5.5,2.3,6.1,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.136,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.257,0.387,4.7,5.0,3.0,4.5,4.3,0.263,4.1,0.084,4.3,0.379,0.119,2.0,4.7,5.5,3.5,0.464,5.1,2.0,0.368,0.444,0.492,4.8,5.1,5.0
4,04/04/23 16:00:00,0.391,6.0,0.500,6.1,3.8,0.277,6.2,0.422,5.5,2.2,6.0,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.135,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.257,0.387,4.7,5.1,3.1,4.5,4.3,0.262,4.1,0.084,4.3,0.379,0.119,2.1,4.6,5.5,3.5,0.462,5.1,2.0,0.369,0.444,0.490,4.8,5.0,5.0
5,04/04/23 16:05:00,0.391,6.1,0.500,6.3,3.7,0.277,6.2,0.422,5.5,2.2,6.1,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.135,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.257,0.387,4.7,5.0,3.1,4.5,4.3,0.263,4.1,0.084,4.3,0.379,0.119,2.1,4.6,5.5,3.5,0.462,5.1,2.0,0.369,0.444,0.492,4.7,5.0,5.0
6,04/04/23 16:10:00,0.391,6.1,0.500,6.3,3.8,0.277,6.2,0.422,5.5,2.2,6.1,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.135,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.257,0.387,4.7,5.1,3.1,0.0,0.0,0.000,4.1,0.083,0.0,0.000,0.119,2.1,4.6,5.5,3.5,0.462,5.1,2.0,0.369,0.444,0.490,4.7,5.0,5.0
7,04/04/23 16:15:00,0.391,6.1,0.500,6.1,3.7,0.277,6.2,0.422,5.5,2.2,6.0,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.136,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.257,0.387,4.7,5.0,3.0,4.5,4.3,0.263,4.1,0.083,4.3,0.379,0.119,2.1,4.6,5.5,3.5,0.462,5.1,2.0,0.369,0.444,0.494,4.8,5.1,5.0
8,04/04/23 16:20:00,0.391,6.1,0.500,6.3,3.7,0.277,6.2,0.422,5.5,2.2,6.1,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.136,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.257,0.387,4.7,5.0,3.0,4.5,4.3,0.263,4.1,0.083,4.3,0.379,0.118,2.1,4.6,5.5,3.5,0.462,5.0,2.0,0.370,0.444,0.492,4.7,5.1,5.0
9,04/04/23 16:25:00,0.391,6.1,0.500,6.1,3.7,0.277,6.2,0.422,5.5,2.2,6.0,0.313,0.230,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.136,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.1,4.5,4.3,0.263,4.0,0.083,4.3,0.379,0.118,2.1,4.6,5.5,3.5,0.462,5.1,2.0,0.371,0.444,0.492,4.7,5.1,5.0
10,04/04/23 16:30:00,0.391,6.1,0.500,6.3,3.7,0.277,6.2,0.422,5.5,2.2,6.0,0.313,0.230,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.137,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,0.0,0.0,0.000,4.1,0.083,0.0,0.000,0.118,2.1,4.6,5.3,3.5,0.462,5.1,2.0,0.373,0.444,0.490,4.7,5.1,5.0
11,04/04/23 16:35:00,0.390,6.1,0.500,6.3,3.7,0.276,6.2,0.422,5.5,2.2,6.1,0.313,0.230,5.5,5.6,3.5,5.8,5.5,0.382,5.5,0.137,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.379,0.118,2.1,4.6,5.3,3.5,0.462,5.0,2.0,0.374,0.445,0.492,4.7,5.1,5.0
12,04/04/23 16:40:00,0.390,6.1,0.500,6.3,3.7,0.276,6.2,0.422,5.3,2.2,6.0,0.313,0.231,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.137,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.1,3.0,4.5,4.3,0.263,4.1,0.083,4.3,0.377,0.118,2.1,4.6,5.3,3.3,0.462,5.0,2.0,0.375,0.445,0.490,4.7,5.1,5.0
13,04/04/23 16:45:00,0.390,6.1,0.500,6.1,3.7,0.276,6.2,0.422,5.3,2.2,6.0,0.313,0.231,6.0,5.5,3.5,5.8,5.5,0.382,5.5,0.138,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.262,4.0,0.083,4.3,0.377,0.117,2.1,4.6,5.3,3.5,0.462,5.0,2.0,0.376,0.445,0.490,4.7,5.1,5.0
14,04/04/23 16:50:00,0.390,6.1,0.500,6.3,3.7,0.276,6.2,0.422,5.3,2.2,6.1,0.313,0.231,5.5,5.6,3.5,5.8,5.5,0.382,5.5,0.138,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.117,2.1,4.6,5.3,3.5,0.462,5.0,2.0,0.378,0.445,0.492,4.7,5.0,5.0
15,04/04/23 16:55:00,0.390,6.1,0.500,6.1,3.7,0.276,6.2,0.422,5.3,2.2,6.0,0.313,0.231,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.138,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.262,4.0,0.083,4.3,0.377,0.118,2.2,4.6,5.3,3.3,0.462,5.1,2.0,0.379,0.445,0.492,4.7,5.1,5.0
16,04/04/23 17:00:00,0.391,6.1,0.500,6.3,3.7,0.277,6.2,0.422,5.3,2.2,6.0,0.313,0.231,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.139,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,2.8,0.0,0.0,0.000,4.0,0.083,0.0,0.000,0.117,2.1,4.6,5.3,3.3,0.462,5.0,2.0,0.381,0.445,0.492,4.7,5.0,5.0
17,04/04/23 17:05:00,0.391,6.1,0.500,6.3,3.7,0.277,6.2,0.422,5.3,2.2,6.0,0.313,0.231,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.139,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.117,2.2,4.6,5.3,3.3,0.462,5.0,2.0,0.382,0.445,0.490,4.7,5.0,5.0
18,04/04/23 17:10:00,0.391,6.1,0.500,6.3,3.6,0.277,6.1,0.422,5.3,2.2,6.0,0.313,0.231,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.140,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.117,2.2,4.6,5.3,3.3,0.462,5.0,2.0,0.383,0.445,0.490,4.7,5.0,5.0
19,04/04/23 17:15:00,0.391,6.1,0.500,6.1,3.7,0.277,6.2,0.422,5.3,2.2,6.1,0.313,0.231,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.140,2.5,0.512,5.3,0.266,5.1,1.8,5.5,3.3,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.117,2.2,4.6,5.3,3.3,0.462,5.0,2.0,0.384,0.445,0.490,4.6,5.0,5.0
20,04/04/23 17:20:00,0.391,6.1,0.500,6.3,3.6,0.277,6.1,0.422,5.3,2.2,6.1,0.313,0.232,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.140,3.0,0.512,5.3,0.266,5.1,1.8,5.5,3.3,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.117,2.1,4.6,5.3,3.3,0.462,5.0,2.0,0.385,0.445,0.490,4.6,5.1,5.0
21,04/04/23 17:25:00,0.391,6.1,0.500,6.3,3.6,0.277,6.2,0.422,5.3,2.2,6.0,0.313,0.232,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.140,3.0,0.512,5.3,0.266,5.1,1.8,5.5,3.5,0.256,0.387,4.6,5.0,3.0,0.0,0.0,0.000,4.0,0.083,0.0,0.000,0.117,2.2,4.6,5.3,3.3,0.462,5.0,2.0,0.385,0.445,0.492,4.7,5.1,5.0
22,04/04/23 17:30:00,0.391,6.1,0.500,6.3,3.6,0.277,6.1,0.422,5.3,2.2,6.0,0.313,0.232,5.5,5.5,3.5,5.8,5.5,0.382,5.5,0.140,3.0,0.512,5.3,0.266,5.1,1.8,5.5,3.3,0.256,0.387,4.6,5.0,3.0,0.0,0.0,0.000,4.0,0.083,0.0,0.000,0.118,2.2,4.6,5.3,3.3,0.462,5.0,2.1,0.385,0.445,0.492,4.6,5.0,5.0
23,04/04/23 17:35:00,0.391,6.1,0.500,6.1,3.6,0.277,6.1,0.422,5.2,2.2,6.0,0.313,0.232,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.140,3.0,0.512,5.3,0.266,5.1,1.8,5.5,3.3,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.118,2.1,4.6,5.3,3.3,0.462,5.0,2.1,0.386,0.445,0.492,4.6,5.0,5.0
24,04/04/23 17:40:00,0.391,6.1,0.500,6.3,3.6,0.277,6.2,0.422,5.3,2.3,6.0,0.313,0.232,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.140,3.5,0.512,5.3,0.266,5.1,1.8,5.5,3.3,0.256,0.387,4.6,5.0,3.0,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.118,2.1,4.5,5.3,3.3,0.462,5.0,2.1,0.386,0.445,0.492,4.6,5.0,5.0
25,04/04/23 17:45:00,0.391,6.1,0.500,6.3,3.6,0.277,6.1,0.422,5.2,2.3,6.0,0.313,0.232,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.140,3.5,0.512,5.5,0.266,5.1,1.8,5.5,3.3,0.256,0.385,4.6,5.0,3.0,4.5,4.3,0.262,4.0,0.083,4.3,0.377,0.118,2.1,4.6,5.3,3.3,0.462,5.0,2.1,0.386,0.445,0.490,4.6,5.0,5.0
26,04/04/23 17:50:00,0.391,6.1,0.500,6.3,3.6,0.277,6.1,0.422,5.2,2.2,6.0,0.313,0.233,5.5,5.5,3.5,5.6,5.5,0.382,5.5,0.140,3.5,0.512,5.3,0.266,5.1,1.8,5.5,3.3,0.256,0.385,4.6,5.0,2.8,4.5,4.3,0.263,4.0,0.083,4.3,0.377,0.118,2.1,4.6,5.3,3.3,0.464,5.0,2.2,0.386,0.445,0.494,4.6,5.0,5.0
