Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
11,02/08/23 04:50:00,0.356,6.8,0.425,6.6,6.5,0.237,6.1,0.375,6.2,6.2,6.1,0.232,0.118,6.0,6.5,7.5,6.5,7.5,0.342,7.0,0.089,7.0,0.402,5.8,0.200,6.0,5.0,6.5,5.3,0.190,0.349,5.1,5.2,4.7,5.3,4.5,0.161,3.7,0.064,5.5,0.237,0.095,4.6,4.2,6.1,7.1,0.390,5.6,6.3,0.290,0.371,0.392,6.5,6.0,6.3
12,02/08/23 04:55:00,0.356,6.8,0.425,6.6,6.5,0.237,6.1,0.375,6.2,6.2,6.1,0.232,0.118,6.5,6.5,7.5,6.5,7.5,0.342,7.0,0.089,7.0,0.402,5.8,0.200,6.0,5.0,6.5,5.3,0.190,0.349,5.2,5.2,4.7,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.6,4.2,6.0,7.0,0.390,5.6,6.2,0.290,0.370,0.392,6.3,6.0,6.3
13,02/08/23 05:00:00,0.356,6.8,0.425,6.6,6.3,0.237,6.1,0.375,6.2,6.2,6.1,0.232,0.118,6.0,6.5,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.8,6.5,5.3,0.190,0.349,5.1,5.2,4.6,5.3,4.5,0.162,3.8,0.064,5.5,0.237,0.095,4.5,4.2,6.1,7.0,0.390,5.6,6.2,0.290,0.370,0.392,6.3,6.0,6.3
14,02/08/23 05:05:00,0.356,6.8,0.425,6.5,6.3,0.237,6.1,0.375,6.2,6.1,6.1,0.232,0.118,6.5,6.6,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.8,6.5,5.3,0.190,0.350,5.2,5.2,4.7,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.5,4.2,6.1,7.0,0.390,5.6,6.1,0.290,0.370,0.392,6.3,6.0,6.3
15,02/08/23 05:10:00,0.356,6.8,0.425,6.5,6.3,0.237,6.1,0.375,6.2,6.1,6.1,0.232,0.118,6.0,6.5,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.8,6.5,5.3,0.190,0.349,5.2,5.2,4.7,5.3,4.5,0.161,3.8,0.064,5.5,0.237,0.095,4.5,4.2,6.1,6.8,0.390,5.6,6.1,0.290,0.370,0.392,6.5,6.0,6.3
16,02/08/23 05:15:00,0.356,6.8,0.425,6.6,6.3,0.237,6.1,0.375,6.2,6.0,6.1,0.232,0.118,6.5,6.5,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.8,6.5,5.2,0.190,0.349,5.2,5.2,4.6,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.3,4.2,6.1,7.0,0.390,5.6,6.0,0.290,0.370,0.392,6.3,6.0,6.3
17,02/08/23 05:20:00,0.356,6.8,0.425,6.5,6.3,0.237,6.1,0.375,6.2,6.0,6.1,0.232,0.118,6.5,6.5,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.7,6.5,5.3,0.190,0.350,5.1,5.2,4.6,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.3,4.2,6.1,6.8,0.390,5.6,5.8,0.290,0.370,0.392,6.5,6.0,6.3
18,02/08/23 05:25:00,0.356,6.8,0.425,6.6,6.3,0.237,6.1,0.375,6.2,6.0,6.1,0.232,0.118,6.5,6.5,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.7,6.5,5.3,0.190,0.350,5.2,5.2,4.6,5.3,4.5,0.162,3.8,0.064,5.6,0.237,0.095,4.3,4.2,6.1,6.8,0.390,5.6,5.8,0.290,0.370,0.394,6.3,6.0,6.3
19,02/08/23 05:30:00,0.356,6.8,0.425,6.6,6.2,0.237,6.2,0.375,6.2,5.8,6.0,0.232,0.118,6.5,6.5,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.6,6.5,5.3,0.190,0.350,5.2,5.2,4.6,5.3,4.5,0.162,3.8,0.064,5.6,0.237,0.095,4.3,4.2,6.1,6.8,0.390,5.6,5.7,0.290,0.370,0.392,6.3,6.0,6.3
20,02/08/23 05:35:00,0.356,6.8,0.425,6.5,6.3,0.237,6.2,0.375,6.2,5.8,6.1,0.232,0.118,6.5,6.6,7.5,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.6,6.5,5.3,0.190,0.349,5.2,5.2,4.6,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.2,4.2,6.1,6.8,0.390,5.6,5.7,0.290,0.370,0.392,6.5,6.0,6.3
21,02/08/23 05:40:00,0.356,6.8,0.425,6.6,6.2,0.237,6.1,0.375,6.2,5.8,6.1,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.5,0.402,5.8,0.200,6.0,4.6,6.5,5.2,0.190,0.349,5.2,5.2,4.6,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.2,4.2,6.1,6.7,0.390,5.6,5.6,0.290,0.370,0.392,6.5,6.0,6.3
22,02/08/23 05:45:00,0.356,6.8,0.425,6.5,6.2,0.237,6.2,0.375,6.2,5.7,6.1,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.5,6.5,5.3,0.190,0.349,5.2,5.2,4.5,5.3,4.5,0.162,3.8,0.064,5.6,0.237,0.095,4.2,4.2,6.1,6.7,0.390,5.6,5.6,0.289,0.370,0.394,6.3,6.0,6.3
23,02/08/23 05:50:00,0.356,6.8,0.425,6.5,6.2,0.237,6.1,0.375,6.2,5.7,6.1,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.5,6.5,5.2,0.190,0.349,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.1,4.2,6.1,6.7,0.390,5.6,5.5,0.289,0.370,0.392,6.5,6.0,6.3
24,02/08/23 05:55:00,0.356,6.8,0.425,6.5,6.2,0.237,6.2,0.375,6.2,5.6,6.0,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.5,6.5,5.2,0.190,0.350,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.1,4.2,6.1,6.7,0.390,5.6,5.5,0.289,0.370,0.395,6.3,6.0,6.3
25,02/08/23 06:00:00,0.356,6.8,0.425,6.5,6.2,0.237,6.1,0.375,6.2,5.6,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.3,6.5,5.2,0.190,0.349,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.5,0.237,0.095,4.1,4.2,6.1,6.7,0.390,5.6,5.3,0.289,0.370,0.394,6.3,6.0,6.3
26,02/08/23 06:05:00,0.356,6.8,0.425,6.5,6.2,0.237,6.2,0.375,6.2,5.6,6.1,0.232,0.118,6.0,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.3,6.5,5.1,0.190,0.349,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.0,4.2,6.1,6.6,0.390,5.6,5.3,0.289,0.370,0.392,6.5,6.0,6.3
27,02/08/23 06:10:00,0.356,6.8,0.425,6.5,6.2,0.237,6.2,0.375,6.2,5.5,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.2,6.5,5.2,0.190,0.349,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.5,0.237,0.095,4.0,4.2,6.1,6.6,0.390,5.6,5.2,0.289,0.370,0.392,6.5,6.0,6.3
28,02/08/23 06:15:00,0.356,6.8,0.425,6.6,6.1,0.237,6.2,0.375,6.2,5.5,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.2,6.5,5.2,0.190,0.349,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.0,4.2,6.2,6.6,0.390,5.6,5.2,0.289,0.370,0.392,6.5,6.0,6.3
29,02/08/23 06:20:00,0.356,6.8,0.425,6.5,6.2,0.237,6.2,0.375,6.2,5.5,6.1,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.200,6.0,4.2,6.5,5.2,0.189,0.350,5.2,5.2,4.5,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,4.0,4.2,6.1,6.5,0.390,5.6,5.1,0.289,0.370,0.392,6.3,6.0,6.3
30,02/08/23 06:25:00,0.356,6.8,0.425,6.6,6.1,0.237,6.2,0.375,6.2,5.3,6.1,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.199,6.0,4.2,6.5,5.1,0.189,0.349,5.2,5.2,4.3,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,3.8,4.2,6.2,6.5,0.390,5.6,5.1,0.289,0.370,0.395,6.3,6.0,6.3
31,02/08/23 06:30:00,0.356,6.8,0.425,6.6,6.1,0.237,6.2,0.375,6.2,5.3,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,6.0,0.402,5.8,0.199,6.0,4.1,6.5,5.1,0.189,0.349,5.2,5.2,4.3,5.3,4.5,0.162,3.8,0.064,5.6,0.237,0.095,3.8,4.2,6.2,6.5,0.390,5.6,5.0,0.289,0.370,0.392,6.5,6.0,6.3
32,02/08/23 06:35:00,0.356,6.8,0.425,6.5,6.1,0.237,6.2,0.375,6.2,5.3,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,4.0,6.5,5.1,0.189,0.349,5.2,5.3,4.3,5.3,4.5,0.161,4.0,0.064,5.5,0.237,0.095,3.7,4.2,6.2,6.5,0.390,5.8,5.0,0.289,0.370,0.392,6.5,6.0,6.3
33,02/08/23 06:40:00,0.356,6.8,0.425,6.6,6.1,0.237,6.2,0.375,6.3,5.3,6.1,0.232,0.118,6.5,6.5,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,4.0,6.5,5.1,0.189,0.349,5.2,5.3,4.3,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,3.7,4.2,6.2,6.5,0.390,5.6,4.8,0.289,0.370,0.392,6.3,6.0,6.3
34,02/08/23 06:45:00,0.356,6.8,0.425,6.5,6.1,0.237,6.2,0.375,6.2,5.2,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,4.0,6.5,5.1,0.189,0.349,5.2,5.2,4.3,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,3.7,4.2,6.2,6.3,0.390,5.8,4.8,0.289,0.370,0.390,6.3,6.0,6.3
35,02/08/23 06:50:00,0.356,7.0,0.425,6.6,6.1,0.237,6.2,0.375,6.2,5.2,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,4.0,6.5,5.1,0.189,0.349,5.2,5.3,4.2,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,3.7,4.2,6.2,6.3,0.390,5.6,4.7,0.289,0.370,0.394,6.3,6.0,6.3
36,02/08/23 06:55:00,0.356,6.8,0.425,6.5,6.0,0.237,6.2,0.375,6.2,5.1,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,3.8,6.5,5.1,0.189,0.347,5.2,5.3,4.3,5.3,4.5,0.162,4.0,0.064,5.6,0.237,0.095,3.6,4.2,6.1,6.3,0.390,5.6,4.7,0.289,0.369,0.392,6.3,6.0,6.3
37,02/08/23 07:00:00,0.356,6.8,0.425,6.5,6.0,0.237,6.2,0.375,6.2,5.1,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,3.8,6.5,5.1,0.189,0.349,5.2,5.3,4.2,5.3,4.5,0.161,4.0,0.064,5.6,0.237,0.095,3.6,4.3,6.2,6.2,0.390,5.8,4.6,0.289,0.369,0.392,6.3,6.0,6.3
38,02/08/23 07:05:00,0.356,6.8,0.425,6.5,6.0,0.237,6.2,0.375,6.2,5.1,6.1,0.232,0.118,6.5,6.6,7.0,6.5,7.5,0.342,7.0,0.089,5.5,0.402,6.0,0.199,6.0,3.8,6.5,5.1,0.189,0.349,5.2,5.3,4.2,5.3,4.5,0.161,3.8,0.064,5.6,0.237,0.095,3.6,4.2,6.2,6.2,0.390,5.6,4.6,0.289,0.369,0.394,6.3,6.0,6.3
39,02/08/23 07:10:00,0.356,6.8,0.425,6.6,6.0,0.237,6.2,0.375,6.2,5.0,6.1,0.232,0.118,6.5,6.6,6.5,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,3.7,6.5,5.0,0.189,0.349,5.2,5.3,4.2,5.3,4.5,0.161,4.0,0.064,5.6,0.237,0.095,3.5,4.3,6.2,6.2,0.390,5.8,4.5,0.289,0.369,0.392,6.3,6.0,6.3
40,02/08/23 07:15:00,0.356,7.0,0.425,6.6,6.0,0.237,6.2,0.375,6.2,5.0,6.1,0.232,0.118,6.5,6.6,6.5,6.5,7.5,0.342,7.0,0.089,5.5,0.402,5.8,0.199,6.0,3.7,6.5,5.0,0.189,0.347,5.2,5.2,4.2,5.3,4.5,0.161,4.0,0.064,5.5,0.237,0.095,3.5,4.2,6.2,6.2,0.390,5.8,4.5,0.289,0.369,0.392,6.3,6.0,6.3
41,02/08/23 07:20:00,0.356,6.8,0.425,6.6,5.8,0.237,6.2,0.375,6.2,5.0,6.1,0.232,0.118,6.5,6.6,6.5,6.5,7.5,0.342,7.0,0.089,5.5,0.402,6.0,0.199,6.0,3.7,6.5,5.0,0.189,0.349,5.3,5.3,4.2,5.3,4.6,0.161,4.0,0.064,5.6,0.237,0.095,3.5,4.2,6.1,6.2,0.390,5.6,4.5,0.288,0.369,0.392,6.3,6.0,6.3
42,02/08/23 07:25:00,0.356,6.8,0.425,6.5,5.8,0.237,6.2,0.375,6.2,4.8,6.1,0.232,0.118,6.5,6.6,6.5,6.6,7.5,0.342,7.0,0.089,5.0,0.402,5.8,0.199,6.0,3.7,6.5,5.0,0.189,0.347,5.2,5.3,4.1,5.3,4.5,0.161,4.0,0.064,5.6,0.237,0.095,3.5,4.2,6.2,6.1,0.390,5.8,4.3,0.288,0.369,0.392,6.3,6.0,6.3
43,02/08/23 07:30:00,0.356,6.8,0.425,6.5,6.0,0.237,6.2,0.375,6.2,4.8,6.1,0.232,0.118,6.5,6.6,6.5,6.5,7.5,0.342,7.0,0.089,5.0,0.402,5.8,0.199,6.0,3.6,6.5,5.0,0.189,0.347,5.2,5.2,4.2,5.3,4.5,0.161,3.8,0.064,5.5,0.237,0.095,3.3,4.2,6.2,6.1,0.390,5.8,4.3,0.288,0.369,0.392,6.3,6.0,6.3
44,02/08/23 07:35:00,0.355,6.8,0.425,6.5,5.8,0.237,6.2,0.375,6.2,4.8,6.1,0.232,0.118,6.5,6.6,6.5,6.6,7.5,0.342,7.0,0.089,5.0,0.402,5.8,0.199,6.0,3.6,6.5,4.8,0.189,0.347,5.2,5.3,4.1,5.3,4.5,0.161,4.0,0.064,5.5,0.237,0.095,3.5,4.2,6.2,6.1,0.390,5.8,4.2,0.288,0.369,0.392,6.3,6.0,6.3
