Line#,Date,"Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
11,02/14/24 16:20:00,0.506,6.5,0.587,6.3,4.1,0.416,5.7,0.510,5.2,3.0,5.8,0.643,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.531,4.0,0.650,6.0,0.402,6.3,2.8,7.0,4.1,0.535,0.648,5.1,5.6,2.0,5.8,4.8,0.340,2.8,0.201,6.5,0.394,0.278,1.5,4.0,6.2,4.5,0.639,6.0,3.2,0.565,0.649,0.637,5.6,6.5,6.8
12,02/14/24 16:25:00,0.505,6.5,0.587,6.3,4.1,0.416,5.8,0.510,5.2,3.1,5.8,0.644,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.531,4.0,0.650,6.0,0.402,6.1,2.8,7.0,4.1,0.535,0.648,5.1,5.6,1.8,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.278,1.5,4.0,6.2,4.5,0.639,6.1,3.2,0.564,0.649,0.637,5.6,6.5,7.0
13,02/14/24 16:30:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.1,5.8,0.643,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.531,4.0,0.650,6.1,0.402,6.1,2.8,6.8,4.1,0.535,0.649,5.1,5.6,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.278,1.5,4.0,6.2,4.5,0.640,6.1,3.1,0.564,0.649,0.637,5.6,6.5,6.8
14,02/14/24 16:35:00,0.505,6.5,0.587,6.3,4.1,0.416,5.7,0.510,5.2,3.1,5.8,0.643,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.532,4.0,0.650,6.1,0.402,6.1,2.8,6.8,4.0,0.535,0.648,5.1,5.6,2.0,5.6,4.6,0.340,2.8,0.201,6.5,0.394,0.278,1.5,4.0,6.2,4.5,0.640,6.1,3.2,0.564,0.649,0.637,5.6,6.5,6.8
15,02/14/24 16:40:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.1,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.535,4.0,0.650,6.1,0.402,6.1,2.8,6.8,4.0,0.535,0.649,5.1,5.6,2.0,5.8,4.8,0.340,2.8,0.201,6.5,0.394,0.278,1.5,4.0,6.2,4.5,0.640,6.1,3.2,0.564,0.649,0.637,5.6,6.5,6.8
16,02/14/24 16:45:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.1,5.8,0.644,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.532,4.0,0.650,6.0,0.402,6.1,2.8,6.8,4.0,0.535,0.649,5.1,5.6,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.278,1.5,4.0,6.2,4.5,0.640,6.1,3.2,0.564,0.649,0.637,5.6,6.5,6.8
17,02/14/24 16:50:00,0.505,6.5,0.587,6.3,4.1,0.416,5.7,0.510,5.2,3.1,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.535,4.0,0.650,6.0,0.402,6.1,3.0,7.0,4.1,0.535,0.649,5.1,5.6,2.0,5.6,4.8,0.340,2.8,0.201,6.5,0.394,0.278,1.5,4.0,6.2,4.5,0.640,6.1,3.1,0.564,0.649,0.637,5.6,6.5,6.8
18,02/14/24 16:55:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.0,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.536,4.0,0.650,6.0,0.402,6.1,2.8,6.8,4.0,0.535,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.278,1.6,4.0,6.2,4.5,0.640,6.1,3.2,0.564,0.649,0.637,5.6,6.5,6.8
19,02/14/24 17:00:00,0.505,6.5,0.587,6.3,4.1,0.416,5.7,0.510,5.2,3.1,5.8,0.644,0.635,7.0,7.1,4.5,7.1,6.5,0.644,7.5,0.536,4.0,0.650,6.1,0.402,6.1,3.0,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.6,0.340,2.8,0.201,6.5,0.394,0.278,1.6,4.0,6.2,4.5,0.640,6.1,3.1,0.564,0.649,0.637,5.6,6.5,6.8
20,02/14/24 17:05:00,0.505,6.6,0.587,6.3,4.0,0.416,5.7,0.510,5.1,3.1,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.536,4.0,0.650,6.1,0.402,6.3,3.0,7.0,4.1,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.278,1.6,4.0,6.2,4.5,0.000,0.0,3.1,0.564,0.649,0.000,5.6,0.0,0.0
21,02/14/24 17:10:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.1,5.8,0.643,0.633,7.0,7.1,4.5,7.1,6.5,0.644,7.5,0.532,4.5,0.650,6.1,0.402,6.3,3.0,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.6,0.340,2.8,0.201,6.3,0.394,0.278,1.6,4.0,6.2,4.5,0.640,6.1,3.2,0.564,0.649,0.637,5.6,6.5,6.8
22,02/14/24 17:15:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.509,5.2,3.1,6.0,0.644,0.635,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.536,4.5,0.650,6.1,0.402,6.1,3.0,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.5,0.394,0.278,1.6,4.0,6.2,4.5,0.640,6.1,3.1,0.564,0.649,0.637,5.6,6.5,7.0
23,02/14/24 17:20:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.1,5.8,0.643,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.532,4.5,0.650,6.1,0.402,6.1,3.0,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.278,1.6,4.0,6.2,4.3,0.640,6.1,3.1,0.564,0.649,0.637,5.5,6.5,6.8
24,02/14/24 17:25:00,0.505,6.6,0.587,6.3,4.0,0.416,5.7,0.510,5.2,3.1,6.0,0.644,0.635,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.536,4.5,0.650,6.1,0.402,6.1,3.1,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.279,1.6,4.0,6.2,4.3,0.640,6.1,3.1,0.564,0.649,0.637,5.5,6.5,6.8
25,02/14/24 17:30:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.1,3.1,6.0,0.643,0.633,7.0,7.1,4.5,7.1,6.5,0.644,7.5,0.533,4.5,0.650,6.1,0.402,6.1,3.1,7.0,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.5,0.394,0.279,1.7,4.0,6.2,4.3,0.640,6.1,3.2,0.564,0.649,0.637,5.5,6.5,7.0
26,02/14/24 17:35:00,0.505,6.6,0.587,6.3,4.0,0.416,5.7,0.510,5.1,3.1,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.536,4.5,0.650,6.1,0.402,6.1,3.1,6.8,4.1,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.279,1.7,4.0,6.2,4.3,0.000,0.0,3.2,0.564,0.649,0.000,5.5,0.0,0.0
27,02/14/24 17:40:00,0.505,6.6,0.587,6.3,4.0,0.416,5.7,0.510,5.1,3.1,5.8,0.643,0.633,7.0,7.1,4.5,7.1,6.5,0.644,7.5,0.533,5.0,0.650,6.0,0.402,6.1,3.1,7.0,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.200,6.3,0.394,0.279,1.7,4.0,6.2,4.3,0.640,6.1,3.2,0.564,0.649,0.637,5.5,6.5,6.8
28,02/14/24 17:45:00,0.505,6.5,0.587,6.3,4.0,0.416,5.7,0.510,5.1,3.2,5.8,0.643,0.633,7.0,7.1,4.5,7.0,6.5,0.644,7.5,0.533,5.0,0.650,6.0,0.402,6.3,3.1,7.0,4.0,0.534,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.5,0.394,0.279,1.8,4.0,6.2,4.3,0.640,6.1,3.2,0.564,0.649,0.637,5.5,6.5,6.8
29,02/14/24 17:50:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.2,5.8,0.643,0.633,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.533,5.0,0.650,6.1,0.402,6.1,3.2,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.6,4.8,0.340,2.8,0.201,6.3,0.394,0.279,1.8,4.0,6.2,4.3,0.640,6.1,3.2,0.564,0.649,0.637,5.5,6.5,7.0
30,02/14/24 17:55:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.3,5.8,0.643,0.632,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.533,5.0,0.650,6.1,0.402,6.3,3.2,6.8,4.0,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.279,1.8,4.0,6.2,4.3,0.640,6.1,3.3,0.564,0.649,0.637,5.5,6.5,6.8
31,02/14/24 18:00:00,0.505,6.5,0.587,6.3,3.8,0.417,5.7,0.510,5.1,3.3,5.8,0.643,0.632,7.0,7.1,4.5,7.1,6.5,0.644,7.5,0.533,5.0,0.650,6.1,0.402,6.3,3.3,7.0,4.1,0.534,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.280,1.8,4.0,6.1,4.3,0.000,0.0,3.3,0.564,0.649,0.000,5.5,0.0,0.0
32,02/14/24 18:05:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.3,6.0,0.643,0.632,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.534,5.5,0.650,6.1,0.402,6.3,3.3,6.8,4.0,0.533,0.649,5.1,5.5,2.0,5.6,4.8,0.340,2.8,0.201,6.3,0.394,0.280,2.0,4.0,6.1,4.3,0.640,6.1,3.5,0.564,0.649,0.637,5.5,6.5,7.0
33,02/14/24 18:10:00,0.505,6.5,0.587,6.3,3.8,0.417,5.7,0.512,5.1,3.3,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.538,5.5,0.650,6.1,0.402,6.3,3.5,6.8,4.0,0.533,0.649,5.0,5.5,2.0,5.6,4.8,0.340,2.8,0.201,6.3,0.394,0.280,2.0,4.0,6.1,4.3,0.640,6.1,3.3,0.564,0.649,0.637,5.5,6.5,6.8
34,02/14/24 18:15:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.3,6.0,0.643,0.635,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.538,5.5,0.650,6.1,0.402,6.3,3.3,6.8,4.0,0.533,0.649,5.0,5.6,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.280,2.0,4.0,6.2,4.3,0.640,6.1,3.5,0.565,0.649,0.637,5.5,6.5,6.8
35,02/14/24 18:20:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.5,5.8,0.643,0.635,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.538,5.5,0.650,6.1,0.402,6.1,3.5,7.0,4.0,0.533,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.281,2.1,4.0,6.1,4.3,0.640,6.1,3.5,0.564,0.649,0.637,5.5,6.5,6.8
36,02/14/24 18:25:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.5,6.0,0.643,0.635,7.0,7.1,4.5,7.1,6.0,0.644,7.5,0.538,5.5,0.650,6.0,0.402,6.3,3.5,7.0,4.1,0.533,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.281,2.1,4.0,6.2,4.3,0.640,6.1,3.6,0.565,0.649,0.637,5.5,6.5,6.8
37,02/14/24 18:30:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.6,5.8,0.643,0.632,7.0,7.1,4.5,7.0,6.0,0.644,7.5,0.534,5.5,0.650,6.0,0.403,6.3,3.6,6.8,4.1,0.533,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.7,0.201,6.3,0.394,0.281,2.1,4.0,6.2,4.3,0.000,0.0,3.6,0.565,0.649,0.000,5.5,0.0,0.0
38,02/14/24 18:35:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.7,6.0,0.643,0.635,7.0,7.1,5.0,7.1,6.0,0.644,7.5,0.538,6.0,0.650,6.1,0.403,6.3,3.7,7.0,4.0,0.533,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.5,0.394,0.281,2.2,4.0,6.1,4.3,0.640,6.1,3.7,0.565,0.649,0.637,5.5,6.5,6.8
39,02/14/24 18:40:00,0.505,6.5,0.587,6.3,3.8,0.417,5.7,0.510,5.1,3.7,5.8,0.643,0.632,7.0,7.1,5.0,7.0,6.0,0.644,7.5,0.535,6.0,0.650,6.1,0.403,6.1,3.7,7.0,4.0,0.533,0.649,5.1,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.392,0.281,2.2,4.0,6.1,4.3,0.640,6.1,3.7,0.565,0.649,0.637,5.5,6.5,6.8
40,02/14/24 18:45:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.7,5.8,0.643,0.632,7.0,7.1,5.0,7.0,6.0,0.644,7.5,0.535,6.0,0.650,6.0,0.403,6.3,3.7,7.0,4.1,0.533,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.394,0.282,2.3,4.0,6.1,4.3,0.640,6.1,3.8,0.565,0.649,0.637,5.5,6.5,6.8
41,02/14/24 18:50:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,3.8,5.8,0.643,0.632,7.0,7.1,5.0,7.1,6.0,0.644,7.5,0.535,6.0,0.650,6.1,0.403,6.3,3.8,7.0,4.1,0.533,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.392,0.282,2.3,4.0,6.1,4.3,0.000,0.0,4.0,0.565,0.649,0.000,5.3,0.0,0.0
42,02/14/24 18:55:00,0.505,6.5,0.587,6.3,3.8,0.417,5.7,0.510,5.1,4.0,5.8,0.643,0.635,7.0,7.1,5.0,7.0,6.0,0.644,7.5,0.539,6.5,0.650,6.1,0.403,6.3,3.8,7.0,4.0,0.533,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.392,0.282,2.5,4.0,6.1,4.3,0.640,6.1,4.0,0.565,0.649,0.637,5.3,6.5,6.8
43,02/14/24 19:00:00,0.505,6.5,0.587,6.3,4.0,0.417,5.7,0.510,5.1,4.1,6.0,0.643,0.635,7.0,7.1,5.0,7.0,6.0,0.644,7.5,0.539,6.5,0.650,6.1,0.403,6.3,3.8,7.0,4.0,0.533,0.649,5.0,5.5,2.0,5.8,4.8,0.340,2.8,0.201,6.3,0.392,0.283,2.5,3.8,6.2,4.3,0.640,6.1,4.1,0.565,0.649,0.637,5.5,6.5,7.0
44,02/14/24 19:05:00,0.505,6.5,0.587,6.5,4.0,0.418,5.7,0.510,5.1,4.1,5.8,0.643,0.632,7.0,7.1,5.0,7.0,6.0,0.644,7.5,0.535,6.5,0.650,6.1,0.403,6.3,4.0,6.8,4.1,0.533,0.649,5.0,5.5,2.1,5.8,4.8,0.340,2.8,0.201,6.3,0.392,0.283,2.5,4.0,6.1,4.3,0.000,0.0,4.1,0.565,0.649,0.000,5.5,0.0,0.0
