timestamp_local,RanchoVenadaWs_sapflow1_deltatemp_c_mid,RanchoVenadaWs_sapflow2_deltatemp_c_mid,RanchoVenadaWs_sapflow3_deltatemp_c_mid,RanchoVenadaWs_sapflow4_deltatemp_c_mid
2019-04-29 14:30:00,2.29941,0.7092264,0.940693,1.147565
2019-04-29 14:45:00,2.36516,0.7136531,0.9628711,1.115125
2019-04-29 15:00:00,2.292771,0.6870717,0.9559538000000001,1.080184
2019-04-29 15:15:00,2.437793,0.7004148,0.9689924000000001,1.1732
2019-04-29 15:30:00,2.304128,0.6897986999999999,0.971975,1.168081
2019-04-29 15:45:00,2.269934,0.6632075,0.9589413,1.06754
2019-04-29 16:00:00,2.125314,0.6577324999999999,0.9293815000000001,0.9440322
2019-04-29 16:15:00,2.135438,0.6362168,0.9065631,0.9775071
2019-04-29 16:30:00,2.134413,0.6009953,0.8748109000000001,0.9850514000000001
2019-04-29 16:45:00,2.201533,0.6084194,0.8600796,0.9760121999999999
2019-04-29 17:00:00,2.239488,0.5825260999999999,0.8132885,0.9040328000000001
2019-04-29 17:15:00,2.0322270000000002,0.5919914000000001,0.7811119000000001,0.9197953000000001
2019-04-29 17:30:00,2.296856,0.5591066,0.730885,0.8842015
2019-04-29 17:45:00,2.106463,0.5554031,0.7416366,0.9051511999999999
2019-04-29 18:00:00,1.927239,0.49421329999999997,0.6851765999999999,0.8624704
2019-04-29 18:15:00,2.032225,0.4732414000000001,0.6564196,0.8260938
2019-04-29 18:30:00,2.0242139999999997,0.4203014,0.5888435000000001,0.7420836999999999
2019-04-29 18:45:00,1.9129740000000002,0.3997464000000001,0.5399036,0.6594514
2019-04-29 19:00:00,1.561144,0.3418002,0.45007590000000003,0.5022479999999999
2019-04-29 19:15:00,1.2706950000000001,0.2891237,0.3813916,0.3938521
2019-04-29 19:30:00,1.0406469999999999,0.2471292,0.3252511,0.31632709999999997
2019-04-29 19:45:00,0.8750535,0.2182473,0.290369,0.27479190000000003
2019-04-29 20:00:00,0.7671256999999999,0.1989626,0.266584,0.23156300000000002
2019-04-29 20:15:00,0.7141009,0.1814229,0.2579108,0.21529369999999998
2019-04-29 20:30:00,0.6598701,0.1622058,0.2393029,0.2143571
2019-04-29 20:45:00,0.6392595,0.1653886,0.2317881,0.20601329999999998
2019-04-29 21:00:00,0.6283512,0.15687620000000002,0.2311643999999999,0.1803442
2019-04-29 21:15:00,0.6084294,0.1599911,0.2193897999999999,0.175318
2019-04-29 21:30:00,0.5797565,0.16034820000000002,0.2160395,0.1945444
2019-04-29 21:45:00,0.5986977,0.15261770000000002,0.21435120000000002,0.1848371
2019-04-29 22:00:00,0.5716846999999999,0.14906770000000005,0.21630389999999994,0.1759355
2019-04-29 22:15:00,0.5684998,0.1457193,0.2165714,0.1748191
2019-04-29 22:30:00,0.5663895999999999,0.13986400000000002,0.2046699,0.17211189999999998
2019-04-29 22:45:00,0.5242394,0.14518920000000002,0.20572529999999992,0.1611675
2019-04-29 23:00:00,0.5268201,0.132975,0.1953166,0.16832360000000002
2019-04-29 23:15:00,0.5362800999999999,0.13921989999999998,0.2064813,0.1489451
2019-04-29 23:30:00,0.5468228,0.13381579999999998,0.1932044,0.1452466
2019-04-29 23:45:00,0.5598767,0.1478419,0.20975100000000002,0.1556309
2019-04-30 00:00:00,0.5496966999999999,0.13603959999999998,0.2044937,0.13823729999999998
2019-04-30 00:15:00,0.5197821,0.12824580000000002,0.20029129999999998,0.13746860000000002
2019-04-30 00:30:00,0.5006514,0.1417153,0.1977737,0.138761
2019-04-30 00:45:00,0.5009104,0.1267452,0.2024761,0.1419838
2019-04-30 01:00:00,0.5161931,0.1326993,0.1957389,0.1321082
2019-04-30 01:15:00,0.454298,0.1262131,0.19347089999999995,0.1283418
2019-04-30 01:30:00,0.5032363000000001,0.1318339,0.2057917,0.1460457
2019-04-30 01:45:00,0.4806005999999999,0.132044,0.2004868,0.1344406
2019-04-30 02:00:00,0.5167005,0.1328608,0.2170808,0.132135
2019-04-30 02:15:00,0.5025669,0.1317641,0.2102659,0.12485239999999999
2019-04-30 02:30:00,0.49456130000000004,0.1287683,0.21504429999999994,0.1357004
2019-04-30 02:45:00,0.5290142,0.12465899999999999,0.23243029999999998,0.1212894
2019-04-30 03:00:00,0.4633001000000001,0.1340364,0.224483,0.1291214
2019-04-30 03:15:00,0.5011542,0.1377865,0.2393578,0.144508
2019-04-30 03:30:00,0.44239470000000003,0.1404736,0.2127314,0.1397773
2019-04-30 03:45:00,0.44210079999999996,0.1255085,0.2235806,0.13046660000000002
2019-04-30 04:00:00,0.4448185000000001,0.11580560000000001,0.22505479999999992,0.1185338
2019-04-30 04:15:00,0.4323898,0.128058,0.21362420000000001,0.1432496
2019-04-30 04:30:00,0.4136704000000001,0.1220778,0.2214672,0.1162505
2019-04-30 04:45:00,0.4194458,0.11144180000000001,0.2292549,0.09128857
2019-04-30 05:00:00,0.3575305,0.11657999999999999,0.2110087,0.1100145
2019-04-30 05:15:00,0.373857,0.11209269999999999,0.2129024,0.1172492
2019-04-30 05:30:00,0.38164499999999996,0.1162175,0.2102755,0.1117915
2019-04-30 05:45:00,0.45699209999999996,0.1075317,0.2140286,0.1277502
2019-04-30 06:00:00,0.6742925999999999,0.1352364,0.2331944,0.1328725
2019-04-30 06:15:00,0.6790428000000001,0.1323188,0.2278924,0.16243970000000002
2019-04-30 06:30:00,0.8688700999999999,0.1460494,0.228019,0.1574979
2019-04-30 06:45:00,1.106012,0.15861570000000005,0.2577258,0.1876412
2019-04-30 07:00:00,1.277998,0.1812521,0.29860440000000005,0.2478627999999999
2019-04-30 07:15:00,1.207714,0.2035043,0.30204179999999997,0.2595124
2019-04-30 07:30:00,1.284367,0.2095013,0.3364547,0.3089232
2019-04-30 07:45:00,1.205747,0.254443,0.35884279999999996,0.34040940000000003
2019-04-30 08:00:00,1.340068,0.252515,0.3546605,0.330987
2019-04-30 08:15:00,1.4746540000000001,0.2673664,0.3723883,0.3296567
2019-04-30 08:30:00,1.3919780000000002,0.23459000000000002,0.33762559999999997,0.3187522
2019-04-30 08:45:00,1.524304,0.25205489999999997,0.3497749,0.3423819
2019-04-30 09:00:00,1.8011549999999998,0.2949193,0.4200499,0.3964543
2019-04-30 09:15:00,1.6620549999999998,0.2899677,0.41796120000000003,0.4059522
2019-04-30 09:30:00,1.5517729999999998,0.3133106,0.4417757000000001,0.4822697
2019-04-30 09:45:00,1.8095240000000001,0.3233978,0.4638249,0.505518
2019-04-30 10:00:00,2.011409,0.3132371,0.4680934,0.5007145000000001
2019-04-30 10:15:00,1.843996,0.344198,0.5022310999999999,0.5616179
2019-04-30 10:30:00,1.865594,0.35740609999999995,0.5328733,0.5952608
2019-04-30 10:45:00,1.879806,0.3688743,0.5388772,0.6088239000000001
2019-04-30 11:00:00,1.768045,0.376265,0.5570020999999999,0.6283244
2019-04-30 11:15:00,1.8230979999999999,0.4016126,0.602015,0.6900048000000001
2019-04-30 11:30:00,1.792863,0.3987236,0.5953541,0.6861916
2019-04-30 11:45:00,1.92163,0.42621329999999996,0.64576,0.743512
2019-04-30 12:00:00,2.1028689999999997,0.4134792000000001,0.6140931,0.7040349
2019-04-30 12:15:00,2.008079,0.4592751000000001,0.7097139,0.7967602
2019-04-30 12:30:00,1.979541,0.4915228,0.737959,0.8240904
2019-04-30 12:45:00,2.1682900000000003,0.5005913,0.7476714,0.8409399
2019-04-30 13:00:00,2.104491,0.5021675,0.7558332,0.9067113000000001
2019-04-30 13:15:00,2.0924169999999997,0.5365012,0.7951585,0.9845083
2019-04-30 13:30:00,2.479004,0.5461914000000001,0.8122786999999999,0.9900575
2019-04-30 13:45:00,2.180215,0.5592873,0.8240569,0.9442845
2019-04-30 14:00:00,2.441291,0.5781739,0.8304836,0.9150982
2019-04-30 14:15:00,2.239769,0.5909101999999999,0.8589472,0.9279813
2019-04-30 14:30:00,2.11713,0.5911776999999999,0.8384305000000001,0.9859208
2019-04-30 14:45:00,2.474066,0.5993187,0.8353341000000001,0.9903835999999999
2019-04-30 15:00:00,2.282813,0.5862581,0.8422632999999999,0.97875
2019-04-30 15:15:00,2.340263,0.6025201,0.8639535,1.0369950000000001
2019-04-30 15:30:00,2.2874209999999997,0.5937021,0.8771264000000001,1.044362
2019-04-30 15:45:00,2.342743,0.5900382,0.8659189,0.987022
2019-04-30 16:00:00,2.493602,0.5838434,0.8698115,0.9154509
2019-04-30 16:15:00,2.188935,0.5482416999999999,0.8242289,0.9116636999999999
2019-04-30 16:30:00,2.024278,0.5237364000000001,0.7928960999999999,0.8533761999999999
2019-04-30 16:45:00,2.080105,0.5412771,0.8038284000000001,0.8585746999999999
